threshold,area,perim,q2,arg2,q3,arg3,q4,arg4,q5,arg5,q6,arg6,q7,arg7,q8,arg8,lambda,velocity,pattern,timestep,vel_norm,isoperi_ratio,anisotro_ind,t_norm
25.0,56039.50740362808,2604.738256786962,0.02580424867379794,1.544920804893648,0.03613422040432863,-0.7216614866405583,0.02283424199178394,3.071084995816683,0.01529117607953719,-2.543175270077124,0.007400131007376341,-2.165014484361729,0.006020413436057039,2.09716467107677,0.01254181745190773,2.649978685766022,2.0,693.0,1.0,253.0,1.0,270.3585349680345,0.9748448607937052,7.12963959587741
15.0,59958.48366969035,2703.049652128279,0.01558217354636197,1.587975140906531,0.03646865124764554,-0.7064505424933708,0.02683709086950968,3.075581429512902,0.02194977370605092,-2.657428826143993,0.006394968655084884,-2.951685361174083,0.0150719896625899,2.223195425986553,0.005258780598613434,2.817740048891788,2.0,693.0,1.0,254.0,1.0,278.74461228453015,0.98465690521925,7.157819989537004
25.0,56036.78834561601,2608.042676572837,0.01703823361912994,1.552654224255584,0.03586383533755598,-0.6987880816822385,0.0266696410320925,3.058321656760794,0.01941537513202046,-2.704735764889825,0.007531698564481676,-2.286190810638524,0.01294774316247769,2.455881456059156,0.007586396311403158,2.897152149446768,2.0,693.0,1.0,254.0,1.0,270.00288634646023,0.9832472044256395,7.157819989537004
15.0,59936.53433201086,2706.117621770487,0.00568313208165812,1.636165215385008,0.03571567090987937,-0.7064360567365675,0.03149769127787126,3.092595484424367,0.02445978132378008,-2.777803114685094,0.008306926800315195,3.054864766618237,0.01211576973603055,2.339084719287715,0.01041395187113429,2.577809749982829,2.0,693.0,1.0,255.0,1.0,278.32666906161205,0.9943489833921201,7.186000383196599
25.0,56019.19845899483,2611.027742547804,0.007551473369490882,1.583603917298165,0.03445323577953777,-0.6880815774817121,0.03034127615929465,3.108777950096566,0.02131037522823441,-2.710529439957703,0.007445333027418372,-3.089674676266399,0.007773746264180762,2.224461886646842,0.004101401179849468,3.089278876968758,2.0,693.0,1.0,255.0,1.0,269.6095479507066,0.992505123987128,7.186000383196599
15.0,59892.97056878355,2707.871349475611,0.005028157776419726,-1.670206954702915,0.03285065477160216,-0.7075614209409826,0.03672801252921027,3.030751765262085,0.02008912275423992,-2.863327327662387,0.01000162675622836,2.143343779256912,0.007718300903588992,2.294383856243631,0.006359542998189758,2.084695202033465,2.0,693.0,1.0,256.0,1.0,277.94424779744105,0.9949969981064567,7.214180776856193
25.0,55991.64385912698,2613.347494400076,0.003026427018023099,-1.496978602628505,0.03288314363201399,-0.699172332762323,0.035124557475905,3.048381522828485,0.02118873041277224,-2.869385629624384,0.006968871034705867,2.350001504792888,0.01067490185187837,2.345250061181718,0.006734015571449674,2.852444891089863,2.0,693.0,1.0,256.0,1.0,269.2377303625746,0.9969827046062778,7.214180776856193
15.0,59837.74719576741,2709.232050465135,0.01620902164809291,-1.592901162753266,0.03059441884380758,-0.7039114805905468,0.04078572699419591,3.008157974359087,0.01837117697346387,-3.034269190024549,0.01287556769859335,1.949543359640538,0.009582508131159,2.44828270156862,0.006871647519077725,2.678329946340487,2.0,693.0,1.0,257.0,1.0,277.54850599130003,0.9840495200270856,7.242361170515788
25.0,55950.53234315983,2614.821835398365,0.01415706721915624,-1.546095190508339,0.0302168598018684,-0.7069315655607702,0.03876688718983807,3.00980673626334,0.01747799357641125,-3.040052668855685,0.0137718864313087,2.115850892267867,0.00840064843344935,1.838534074367398,0.007487949499113581,2.555124658730268,2.0,693.0,1.0,257.0,1.0,268.88834871142205,0.9860405575460068,7.242361170515788
15.0,59764.25933862468,2709.122524267059,0.02712271451857387,-1.587820458391457,0.02630216917537959,-0.7769078289026822,0.0447051971552471,3.010593539558591,0.01650604244570891,2.936414516740095,0.01634395748067534,2.190093209672483,0.009954342591988293,1.749020431553651,0.002110175986001575,-2.928347831228945,2.0,693.0,1.0,258.0,1.0,277.21885061105496,0.9735935014042731,7.2705415641753826
25.0,55884.70909769472,2614.961230696773,0.02553535625818026,-1.552543493861889,0.02601804218013918,-0.7486659142779201,0.04464204152725075,2.955987239993508,0.01652606818283919,-3.141303525208684,0.01555290912751394,2.251162660265937,0.005208792947685828,1.072578048762725,0.004217836762041748,2.509595135619038,2.0,693.0,1.0,258.0,1.0,268.55769712890077,0.9751004623074626,7.2705415641753826
15.0,59689.3364219576,2708.560392393444,0.03782432699444181,-1.588785516354284,0.02095934818287792,-0.8418852396011756,0.04913023870946737,2.999853670479602,0.01702327767733994,2.661136301459869,0.02093883036606672,2.050292352871127,0.008183261872427707,1.142460121046709,0.001770990789788883,2.008986241614465,2.0,693.0,1.0,259.0,1.0,276.92877932866514,0.963554210466446,7.298721957834977
25.0,55817.1897543463,2614.379192038157,0.03609730921496233,-1.547715641661382,0.02094273943469781,-0.8300422631035856,0.04759894039247507,2.991970018864528,0.01452887399653727,2.701592657351872,0.01766116964023605,1.972821373377829,0.008786818930915935,1.365604115635914,0.0007590778465445721,1.140505062826949,2.0,693.0,1.0,259.0,1.0,268.2929451248823,0.9651603098532195,7.298721957834977
15.0,59634.06575963744,2707.320465738787,0.04757324665450348,-1.583219275881433,0.01407519959026037,-0.9539615693381776,0.05291160753273556,3.008632127914167,0.01385256844058175,2.278261943304721,0.01943551207898814,1.743349019126699,0.009217677952974398,1.003944486457334,0.007612588564580554,-2.829215000230041,2.0,693.0,1.0,260.0,1.0,276.7990642630387,0.954587188240601,7.326902351494572
25.0,55757.38726757365,2612.974663123595,0.04602121604739862,-1.542796095987123,0.01448138987269592,-0.9552463291590764,0.05064073960341862,2.98996380804044,0.01294757084810344,2.41326547348152,0.01845534129301103,1.734037036200606,0.009927149791529767,0.8297414763638259,0.004619225568164455,-2.963614326178794,2.0,693.0,1.0,260.0,1.0,268.14955490425274,0.9560035539037162,7.326902351494572
15.0,59565.72409675005,2704.724799732846,0.05558471640262544,-1.570425714713916,0.007608798134593635,-1.337634975648645,0.05288947066623804,3.001231672465268,0.0152888373396349,1.921160295780665,0.01616061427919343,1.535062660660838,0.01059205949071726,0.4234076139157735,0.005010410817249148,-2.196439086998937,2.0,693.0,1.0,261.0,1.0,276.74718144572785,0.9473422497134526,7.355082745154166
25.0,55689.1958201058,2610.443837279346,0.05413101346235658,-1.533524342655976,0.008755196581337037,-1.201717916880852,0.05222405381262131,2.975428761934609,0.01456346723595781,1.757219358916912,0.0157590129146274,1.701820393985444,0.01089172998193788,0.3109564170686629,0.005857146149296693,-2.884890803889051,2.0,693.0,1.0,261.0,1.0,268.0812603194817,0.9486486852478042,7.355082745154166
15.0,59513.46895502658,2701.748843118225,0.06132227749255241,-1.565795703963761,0.005032252823465371,-2.602893070598991,0.04990968080452143,2.978086487291226,0.01593088876459082,1.549901569726322,0.01622144722485479,1.548345390167058,0.01248916697137015,0.29275357409493,0.01289775667769556,-2.296342772313049,2.0,693.0,1.0,262.0,1.0,276.80896739900896,0.9422208703303293,7.383263138813761
25.0,55634.26878968264,2607.662996976173,0.06008992634363211,-1.529462018862816,0.005072909294174264,-2.275396848403819,0.04892590175767352,3.006433456891034,0.01736292060464128,1.540218253116506,0.01408002959611775,1.613032134829981,0.009927154211659765,0.1218296194971127,0.006839892086523672,-2.764541078302598,2.0,693.0,1.0,262.0,1.0,268.10245084611125,0.9433161990786112,7.383263138813761
15.0,59465.09427248708,2698.014268897414,0.06514788011459821,-1.558778130114971,0.009306290745246887,3.044497777390779,0.04518304173784644,2.97105743253023,0.01942202538742082,1.146646080716099,0.0120292128903754,1.523516078043954,0.009341819623420611,-0.07740644575897,0.01077101805332953,-2.049372742396049,2.0,693.0,1.0,263.0,1.0,276.9668129113562,0.9388367743757899,7.4114435324733545
25.0,55589.37175925942,2604.038641114302,0.06447600623933394,-1.525205619826578,0.008022848764030796,-3.077846369152459,0.04319686209198349,2.976516783486132,0.01691837765437288,1.166658421454305,0.01017251113815953,1.551393121895539,0.009658492966958285,-0.323168239205397,0.006069085168296289,-2.731247271055958,2.0,693.0,1.0,263.0,1.0,268.2589408302035,0.9394293475274094,7.4114435324733545
15.0,59466.04741307643,2695.303670937418,0.06668298644835832,-1.546790567982727,0.01502526238140969,2.778280529338987,0.04052748176880525,3.004981432260993,0.02284246986900266,0.9837113532386818,0.006259020947521189,0.9556482120002092,0.01010881752360524,-0.3432231867938912,0.01079448958811568,-2.574958329424464,2.0,693.0,1.0,264.0,1.0,277.24979519798376,0.9374856566613227,7.439623926132949
25.0,55572.59330876802,2600.808168579609,0.06610550418637162,-1.515566594204565,0.01312351392746692,2.886323446064237,0.04134957784104537,2.989381078886823,0.01960124789897279,0.9157493889018039,0.004426500016431599,1.396097993872495,0.01067278763459021,-0.1644396643511916,0.009918465214714536,-2.71844032962571,2.0,693.0,1.0,264.0,1.0,268.5110774242247,0.9379934688201221,7.439623926132949
15.0,59495.8732605822,2693.452615273008,0.06506202597419518,-1.536810899294702,0.01925880843533179,2.712026805139292,0.03511832630133251,3.019047517949548,0.02197605543038649,0.756992310363093,0.005997600622810356,-0.4208011703848627,0.005482209971115721,0.1955011917996591,0.01217935102386118,3.108564425152795,2.0,693.0,1.0,265.0,1.0,277.5794863358442,0.9389124535590461,7.467804319792544
25.0,55583.87452286515,2598.45169186253,0.06527860163964411,-1.503273899513367,0.01671176975993841,2.781048677510152,0.03569990832789764,3.032709147993785,0.01807567194533325,0.8091921505706962,0.004811029252359129,-0.2857545679206071,0.00493930600453682,0.091793982442556,0.01257423085148991,3.079977925954321,2.0,693.0,1.0,265.0,1.0,268.8091410834331,0.9387215686683565,7.467804319792544
15.0,59548.84324357559,2692.334221376914,0.06170662799191448,-1.526869737840893,0.02221377808504417,2.694223349587536,0.02964688861889382,3.056481261691864,0.01798000457945459,0.5364882296438883,0.01048207639223555,-1.486880574784129,0.004811934327711637,-0.7267922596514459,0.0097714214895178,-3.029080021418112,2.0,693.0,1.0,266.0,1.0,277.94202811582835,0.9418797751045175,7.495984713452138
25.0,55622.46586356773,2597.126408575849,0.06204236406917982,-1.498114469695447,0.01908279372157748,2.728807591914238,0.03000141146823986,3.078542841300904,0.01787666294388466,0.7382359870514921,0.006111604464969334,-1.49031502399117,0.001864145073791581,-0.2833646812899805,0.0118819052476069,-2.838668804299882,2.0,693.0,1.0,266.0,1.0,269.13303804469797,0.9415820251920398,7.495984713452138
15.0,59630.17203609236,2692.58313474513,0.05612729470461534,-1.512194822190666,0.02358541716613607,2.571906719645327,0.02607858126367382,3.052360409850713,0.009630782993649148,0.3439409876851545,0.0114625219871702,-1.230551408183645,0.001909402260436245,1.117223160662991,0.009792579863640384,-3.033261624358458,2.0,693.0,1.0,267.0,1.0,278.2958980668437,0.946855558997447,7.524165107111733
25.0,55694.59492157987,2597.247731891367,0.05728818954326245,-1.48817302255657,0.02129005460409947,2.645409122700848,0.02655358315954053,3.054830956932643,0.009718852768254712,0.5455387478785779,0.009001700408013963,-1.237091943694115,0.001973009910168398,2.547918145715574,0.01103249539972085,-2.958111049307737,2.0,693.0,1.0,267.0,1.0,269.4694512223188,0.9458159183940091,7.524165107111733
15.0,59736.08693121713,2694.495810460081,0.04940503940155173,-1.515076027157353,0.02489175542645271,2.493531833753894,0.02620182267144794,3.05882537020489,0.008361424263735536,0.0866426117472182,0.01345463002388934,-1.44911555638247,0.006333926634787138,1.140212571343151,0.006014644167235894,3.030438327107125,2.0,693.0,1.0,268.0,1.0,278.59230825861886,0.9529209051352315,7.552345500771327
25.0,55786.35323979605,2598.804751125982,0.05052202433735702,-1.491372579552809,0.02220225347061794,2.473569492554807,0.02625229805614054,3.108009834700459,0.007238025481308105,-0.2002644998887456,0.01410358672843773,-1.817140031722134,0.00511841950013323,2.135702352806625,0.00529910043470203,-3.054494744935282,2.0,693.0,1.0,268.0,1.0,269.75169632543503,0.9519076962053936,7.552345500771327
15.0,59862.7567460321,2697.39540870573,0.04152349481476212,-1.505191609377002,0.02558958435279918,2.428643870216476,0.02697986283256423,3.118741877968033,0.004279845551379306,-0.9781095878260583,0.00808740229577052,-1.390059508641269,0.00622991458388748,2.325964531282847,0.003699372827892256,2.692018670204828,2.0,693.0,1.0,269.0,1.0,278.8829493962915,0.9601319653166852,7.580525894430922
25.0,55891.79287414987,2601.535426975333,0.04338283689685293,-1.491428790069185,0.02293058800275705,2.402394841589172,0.0263847193494102,3.094703085638893,0.004849891205582889,-1.230963233694322,0.008287179552739816,-1.643774695765108,0.006121296326115072,2.446335634342379,0.009161915080077403,3.14103085818681,2.0,693.0,1.0,269.0,1.0,269.97786625345304,0.9584209789899566,7.580525894430922
15.0,59993.29750755879,2701.535135735832,0.03367352341921023,-1.49835962406604,0.02617186649676852,2.297775812428384,0.02934596331982867,3.078478106859065,0.004494686276463616,-1.571614258815062,0.006515099103962233,-1.590061291489326,0.003253174668252861,2.516699988330775,0.009704385162571072,2.769152690468225,2.0,693.0,1.0,270.0,1.0,279.0628190930972,0.9674234440021022,7.6087062880905165
25.0,56007.45330593361,2605.032065246737,0.03526172524686858,-1.482956747370358,0.02389099539355668,2.268235027884867,0.02952284161653196,3.083125098419461,0.002832300725632352,-1.705574070390428,0.004212673877388826,-0.9396899653665463,0.004835838793520429,2.264988016106304,0.008281929875508118,2.291616092511369,2.0,693.0,1.0,270.0,1.0,270.17341736333515,0.9659393133282697,7.6087062880905165
15.0,60101.70381235868,2705.420811527482,0.02522029272419722,-1.510121264900385,0.02784091506246327,2.189737734465246,0.03089860303000485,3.037907916881079,0.004810558471743364,-2.713081345975499,0.007969774028416766,2.787670522830033,0.00354785845984302,-2.693862758389516,0.006871787174516342,1.944795111269066,2.0,693.0,1.0,271.0,1.0,279.1655484582905,0.9754001233655039,7.636886681750111
25.0,56119.18998015894,2609.159450331983,0.02710276851482412,-1.497155639321905,0.02560404874801291,2.145049932396948,0.02963836558530444,3.054759728923649,0.004760754208901345,-2.762761421134303,0.004757659366960624,2.813449486972369,0.006537861378198766,-2.664978929545316,0.008463463045580833,1.942532217057266,2.0,693.0,1.0,271.0,1.0,270.284186648148,0.9736124082753527,7.636886681750111
15.0,60206.10240646295,2709.476944750656,0.01696983114238798,-1.471058430867904,0.02822690295452879,2.030838583200934,0.03061331678885209,3.019423611667892,0.00417063687734712,-2.847632388272995,0.006232095823451951,2.596317930248134,0.0004996544425360263,-2.99141633421032,0.007253712235226332,3.003716269655521,2.0,693.0,1.0,272.0,1.0,279.2318264790771,0.9833133386825003,7.665067075409706
25.0,56225.86357709775,2613.106022854119,0.01901794107765548,-1.475284173611567,0.02744809839401415,2.002562385675685,0.03054414136646103,3.043147690552848,0.003963479321803108,3.07918483256223,0.007685078767792264,2.326697250199413,0.001778830123994052,-2.666975604154787,0.002615749264937363,-2.153290536122172,2.0,693.0,1.0,272.0,1.0,270.3889676280668,0.981336990929185,7.665067075409706
15.0,60293.11941610006,2712.651764722575,0.008799109163089227,-1.389881283232086,0.03003735118722878,1.90013349460968,0.02922859022213261,3.045092872358091,0.005127357690554512,2.304114187104075,0.004991678876377963,1.973203019113684,0.003710021988694023,0.2552256365961432,0.01234870887067827,-2.529093988979015,2.0,693.0,1.0,273.0,1.0,279.3081271734912,0.9912776398361522,7.6932474690693
25.0,56318.22097222253,2616.528567040546,0.01074028596026402,-1.386142023891103,0.02944915255012345,1.894826421511404,0.02924172564845618,3.069177082789877,0.006516739104240559,2.609702301706354,0.007742622716002448,2.171287911141161,0.003605268028810112,0.1606268880945123,0.006896269055460333,-2.954648845285722,2.0,693.0,1.0,273.0,1.0,270.4788497221696,0.9893738420151522,7.6932474690693
15.0,60340.99681027998,2714.853690080335,0.001689977138462275,-0.1940562057173467,0.03042631997779412,1.813017003136706,0.02866741038898509,3.083553431515464,0.007998940694611762,1.956315802807062,0.00843402436160248,2.373001437244176,0.005246498674251063,-0.2844236290806147,0.01026476943153468,-2.740463019079913,2.0,693.0,1.0,274.0,1.0,279.303202205127,0.9983128740657963,7.721427862728895
25.0,56379.20574074087,2619.285125632343,0.003331091933600975,-0.7336049860531348,0.03138869670475067,1.794631970356423,0.02939495992942763,3.119523594150479,0.007691571451584197,2.153728119304386,0.00781076012238373,2.32404572504024,0.003114158605553218,0.1308962851167647,0.005783981271887896,-2.320686349458589,2.0,693.0,1.0,274.0,1.0,270.48677799455515,0.9966799674002115,7.721427862728895
15.0,60363.23017195779,2715.296003935518,0.008422517321379365,1.366912968648037,0.03028536346519286,1.752368322897955,0.02527716911402901,3.093734784244256,0.0132503681448225,1.92931415933717,0.008958273926329785,2.420058967569754,0.002791765574873449,-1.453189228162483,0.01033662589861649,-2.857294538260761,2.0,693.0,1.0,275.0,1.0,279.36060036226644,0.9916478289836768,7.749608256388489
25.0,56417.89404761921,2620.492598710046,0.006879550705758799,1.196645642068932,0.03098197886327817,1.73991257706916,0.02563923125943452,3.133591246724238,0.01030493849198184,2.109689710096568,0.008498504546810498,2.182303290464016,0.0005346909308691026,-0.0794436271581546,0.01027702356749895,-2.87978041188076,2.0,693.0,1.0,275.0,1.0,270.54766963777166,0.9931674541399349,7.749608256388489
15.0,60350.10869047661,2714.633359355553,0.01642595413355157,1.43299582784533,0.03012403699408439,1.675007057445175,0.02204686182646918,3.127415610437511,0.01403248257346666,1.960844302039642,0.005998336842823289,2.498993653386066,0.001893688936824126,-0.2263293105468134,0.01128897547518159,-2.894131832791037,2.0,693.0,1.0,276.0,1.0,279.36805160363366,0.9838394975386536,7.777788650048083
25.0,56428.71892195772,2620.404833642716,0.01488820306699668,1.358659841761427,0.03011459044789111,1.664975730763745,0.02155350433883697,-3.07721949255467,0.01208631790128437,2.102821942655743,0.005855709686290846,2.301233588443159,0.005682497915631607,-1.587967127112605,0.009814615249569966,-2.899554126697959,2.0,693.0,1.0,276.0,1.0,270.6086426657489,0.9853302038372261,7.777788650048083
15.0,60326.16196428607,2712.9817988556,0.02382508015701412,1.47775096248478,0.02860467326795291,1.598940341095994,0.0206597680966692,-3.131671138181809,0.01160919220084554,1.766054894802473,0.007019074887709818,2.445299672640066,0.004897748084290706,0.9902904475407648,0.01202136184284328,-2.769806028177618,2.0,693.0,1.0,277.0,1.0,279.4272004717661,0.9767293450621856,7.805969043707678
25.0,56422.59971560867,2619.216389345099,0.022761257828376,1.41592713969538,0.02892346067455419,1.604103349945913,0.01916009483434133,-3.112705090505079,0.01181171355280934,1.971967056134643,0.006862320024586349,2.445854853536716,0.004506438160089449,0.7061128505714542,0.01173424644730383,-3.073514812604976,2.0,693.0,1.0,277.0,1.0,270.7020702589823,0.977745287422497,7.805969043707678
15.0,60264.10561791397,2709.87637568407,0.03079133916041669,1.487412583199115,0.02757675174537182,1.511502931323859,0.01755219700679848,-3.138297573714476,0.0101047692707108,1.823138717288746,0.005056904254407722,2.861799660036638,0.01271442205637632,1.719863966496951,0.0104936174240646,-2.916513492603308,2.0,693.0,1.0,278.0,1.0,279.4596435220856,0.9701284459903433,7.834149437367272
25.0,56374.11544312204,2616.686331665507,0.03017989717226225,1.435162468897961,0.02752212978535589,1.503497470843096,0.01766453830923612,-3.115604012438943,0.01161266070352267,1.88323238970064,0.00579286547984873,-3.118746058789275,0.01295752636765956,1.529973291838283,0.00893872975337454,-2.980083949162786,2.0,693.0,1.0,278.0,1.0,270.7309696015556,0.9707042456806787,7.834149437367272
15.0,60195.26607142868,2706.064493446335,0.03725154537113353,1.511482862479365,0.02448557875660998,1.390791109205474,0.01357048276820274,3.03677403310289,0.007583940411186403,1.752597007069063,0.004717830422228913,-3.045360182275746,0.008942589906171082,1.524556695534652,0.002370319706013851,-2.834869079527084,2.0,693.0,1.0,279.0,1.0,279.5336269758178,0.9640862956171304,7.862329831026867
25.0,56319.95330687855,2613.219288879123,0.03657653556077398,1.457494066658567,0.02392881122556479,1.408640183428923,0.01315459272399929,3.129318918659369,0.009007427374247479,1.988763847359807,0.003688362424254937,-2.235799433296593,0.009325227861314074,1.609716700919468,0.004529434424603156,1.887236725431364,2.0,693.0,1.0,279.0,1.0,270.8297039018131,0.9647141004007133,7.862329831026867
15.0,60142.44318027232,2702.478117033831,0.04261121191662626,1.517441316640792,0.02025224054246877,1.275059863779608,0.009916593865547682,2.982175096099321,0.008023171809851223,1.889874737768424,0.004867371919159656,-2.754501736803404,0.008451303417372677,1.651697608140889,0.009574343470045203,3.036077925084349,2.0,693.0,1.0,280.0,1.0,279.6589640791823,0.9591302957136877,7.890510224686461
25.0,56257.70546201815,2609.112211499569,0.04210327233279777,1.471895919555642,0.02069361262809889,1.254198406469433,0.00989778738647695,3.018891501669399,0.007764170470427694,1.79051409990152,0.005416493420643337,3.018016798430809,0.009532380471913909,1.888287910207291,0.003126267550188391,2.207299574089154,2.0,693.0,1.0,280.0,1.0,270.95621784042044,0.9595977927997984,7.890510224686461
15.0,60085.0410912702,2698.423211978938,0.04654936760172261,1.519686115444199,0.0165700011488709,1.064213122800374,0.007604906222259553,3.133585754243129,0.009126168957633983,2.030913115140613,0.003069072842794875,-2.580262425572963,0.01051421928896034,2.076910391271333,0.008163521391312704,2.841827496929735,2.0,693.0,1.0,281.0,1.0,279.81188843175227,0.9555210971954478,7.918690618346056
25.0,56198.66366402138,2605.365875944318,0.04634851599045079,1.482733499410609,0.01590709829776668,1.039277791789335,0.008339203001217021,3.1174112521125,0.00793226502557167,1.887975183220963,0.002584392591822563,-2.04123392328486,0.01269579291517733,1.991219902667188,0.008940158883666421,2.570546325406315,2.0,693.0,1.0,281.0,1.0,271.0610598512752,0.9557045140484781,7.918690618346056
15.0,60038.17237433884,2695.264367660181,0.04922636976654756,1.521274795026867,0.01352679560155494,0.6608736937655232,0.006959819360556113,2.914047309158197,0.005457902401811591,2.353432197049542,0.004568947459817875,-1.684975380136861,0.006654473143253709,1.797234511411672,0.01036699340044649,2.615978986784526,2.0,693.0,1.0,282.0,1.0,279.92130720731024,0.953083175199361,7.9468710120056505
25.0,56156.3798148151,2602.370446501963,0.04889785608650443,1.4879302150351,0.01335482869208702,0.6028129715987056,0.00639272567547245,2.981213730243347,0.007056654119366161,2.366078133684026,0.006013944467188853,-2.13796795846828,0.009139603110540462,1.589220106038643,0.009624710208202143,2.733659274752639,2.0,693.0,1.0,282.0,1.0,271.16888068808333,0.9533816798244349,7.9468710120056505
15.0,60009.16298280431,2692.741972021353,0.05039034568799401,1.520755479414871,0.01284486453533553,0.1697543791085501,0.007017662522453059,2.766940211616652,0.006279430707669825,2.792402565820709,0.003541197445706354,-1.769652999586322,0.01210418580472546,1.642059036246882,0.01150804895873596,-3.110962469870497,2.0,693.0,1.0,283.0,1.0,280.04814057001016,0.9520270289089634,7.975051405665245
25.0,56123.27292328067,2599.680649949976,0.05054733970230735,1.48847843978085,0.012744553739315,0.1471286284026437,0.006811813698391414,2.766201358032233,0.006367762782267604,2.851312406118104,0.001528741587545549,-0.3313302737537182,0.0117697976385144,1.521021907745276,0.01182863565328938,2.953398301411022,2.0,693.0,1.0,283.0,1.0,271.28941689755044,0.9518847577905143,7.975051405665245
15.0,59998.0950264553,2691.644226937969,0.04988416534577828,1.514831858097708,0.01528353007289329,-0.2636355758719818,0.006273597241021694,2.72749412447966,0.008170951008947616,-2.661073771765696,0.004861832275566471,-0.8575976434855483,0.003870374645802398,1.781286683997886,0.01659045187245972,3.103774362958363,2.0,693.0,1.0,284.0,1.0,280.1106813123236,0.9524860294189226,8.003231799324839
25.0,56088.90931878326,2597.77843583968,0.04969450369499127,1.484749226089145,0.01608444162136121,-0.296026529602666,0.007361239321805397,2.88513420798023,0.007192269081136443,-2.721705664628252,0.005206408589357325,-0.7308690769172197,0.004137044239522075,1.571952507611697,0.008130338599116747,3.088734563236159,2.0,693.0,1.0,284.0,1.0,271.32183874149024,0.9526581271788473,8.003231799324839
15.0,59983.53448412734,2691.327205931118,0.04757095424063685,1.515433432005899,0.01980804148406001,-0.5465311308729295,0.00749633584148672,2.785603061036745,0.01103328100928969,-2.458650836158073,0.003009536117087014,-1.335441561958211,0.004691415911914161,2.102374509523135,0.01154570149755065,3.088038970559764,2.0,693.0,1.0,285.0,1.0,280.0756903231892,0.954589277176819,8.031412192984433
25.0,56072.78085978845,2597.522855204397,0.04800835260959298,1.492513070356637,0.02036168344527572,-0.5579960781441893,0.007799952347676302,2.783438204288332,0.009245811447320234,-2.549093330662565,0.006031503396462009,-1.432038710169886,0.008323454723387943,1.17742494016351,0.00954508531670846,-2.969118667367638,2.0,693.0,1.0,285.0,1.0,271.27050845772067,0.9541908683360684,8.031412192984433
15.0,59980.20098544985,2692.404885327179,0.0440127328320049,1.512655966561217,0.02588532097003562,-0.6444528823372144,0.01059174862827741,2.829594966487357,0.01394889560437348,-2.21471076001109,0.00359120838581039,-0.1074531498896161,0.003637808461177945,1.067865315588148,0.00926958501276918,2.761731324463972,2.0,693.0,1.0,286.0,1.0,279.94802684192905,0.9578427240895662,8.059592586644028
25.0,56063.93089285719,2598.061766451575,0.04472567680081551,1.490390287495271,0.02517226416963525,-0.6403821666204553,0.01098603782306547,2.892937749692711,0.01116850884148525,-2.165820906719867,0.005303007036759958,-0.4090605861759212,0.001891496330429163,0.7866788577872779,0.003537295778236443,2.47253602555403,2.0,693.0,1.0,286.0,1.0,271.17143356437424,0.9571890709743293,8.059592586644028
15.0,59978.85727513225,2694.277031046818,0.03882373685770947,1.511158018427181,0.03047939708312512,-0.6959925527621196,0.01581579916439161,2.969734133062608,0.01340008583031516,-2.166163465273342,0.005061629437410905,-1.949377421704493,0.004988276097148722,1.137624480402768,0.009569519454351461,-2.961947574491505,2.0,693.0,1.0,287.0,1.0,279.7472349204641,0.962627214338454,8.087772980303622
25.0,56061.98468915372,2599.74168095945,0.03925475646434839,1.492535188210598,0.03011520964485933,-0.687004197012784,0.01420247513965113,2.98829018596832,0.01263857885541974,-2.310503008501602,0.005752996460049978,-1.338409165071738,0.004490547099344463,0.444546870319143,0.005801183142159995,2.949132716193448,2.0,693.0,1.0,287.0,1.0,270.9867992424681,0.9622279751714612,8.087772980303622
15.0,59975.27132275174,2696.710888412389,0.03221977781439682,1.518286328203109,0.03282180219241899,-0.6843897567770274,0.01871942237071249,3.124217761413861,0.01784456393552096,-2.264772586840517,0.008192000834994271,-2.233317792437361,0.009173215533738345,1.92203856049301,0.002189280522031808,-2.702968905181918,2.0,693.0,1.0,288.0,1.0,279.4780450425475,0.9687859325049765,8.115953373963217
25.0,56052.90044784586,2601.984300087375,0.0329872610431366,1.507092835778632,0.0329489633131014,-0.7050269458256211,0.01804857048598042,2.9921313061455,0.01648380062038639,-2.331072712014321,0.008461734718406345,-1.59997223889834,0.007528924825522152,2.300599640828034,0.005868832684298977,2.563720848486152,2.0,693.0,1.0,288.0,1.0,270.7093663146842,0.9680661492283794,8.115953373963217
15.0,59973.78814153474,2700.075987964972,0.02428096569858611,1.519150325894763,0.03494946247915782,-0.6884304611861,0.02265177431962691,3.031895450927685,0.01797906928607896,-2.462843354012606,0.007644386207935532,-2.399972901806128,0.01017001684207385,2.179143696746821,0.003224473242374075,-2.276363347714794,2.0,693.0,1.0,289.0,1.0,279.12282924363456,0.9762946237295097,8.144133767622812
25.0,56049.8573658355,2604.983927461107,0.0253878991116735,1.512585291412707,0.03457997170953678,-0.6867269834399151,0.02311346878924748,3.059661096426769,0.01986712639147401,-2.521279513486054,0.006376972492047831,-2.229426237132846,0.007592462589665111,2.025972333997899,0.004452098166575398,2.58351461980929,2.0,693.0,1.0,289.0,1.0,270.38296594310725,0.9752406878083232,8.144133767622812
15.0,59961.9520965612,2703.053824045438,0.01516642876685856,1.508362645053639,0.03550503984573354,-0.6948728052343536,0.02790703347899122,3.104213926983431,0.01756536127077776,-2.668655097773306,0.008771925388875597,-2.812283927802252,0.01058788197804968,2.848238872034664,0.005397915161103616,2.244212846475001,2.0,693.0,1.0,290.0,1.0,278.7603066216904,0.9850601553232198,8.172314161282406
