pattern,lambda,velocities,h_mins,h_max,dh,time
sine,1,0.0,0.019637102563456674,5.133117754580107,5.1134806520166505,4.847027709450255
sine,1,0.0,0.019753348587350124,5.295202112342379,5.275448763755029,4.875208103109849
sine,1,0.0,0.019833749691324846,5.449317930842075,5.42948418115075,4.903388496769444
sine,1,0.0,0.019586382708941443,5.595659734590522,5.576073351881581,4.9315688904290385
sine,1,0.0,0.019695517191198268,5.734708768437731,5.715013251246533,4.959749284088633
sine,1,0.0,0.01984172571831013,5.867322529887674,5.847480804169364,4.987929677748228
sine,1,0.0,0.019943437909091234,5.994096403172025,5.974152965262935,5.016110071407822
sine,1,0.0,0.019997049996245908,6.115136031131822,6.095138981135576,5.044290465067417
sine,1,0.0,0.02000267015143403,6.2305249177039554,6.210522247552522,5.072470858727011
sine,1,0.0,0.020008127873296335,6.340485323612285,6.320477195738988,5.100651252386606
sine,1,0.0,0.020013444803241492,6.445324655217423,6.425311210414181,5.1288316460462
sine,1,0.0,0.02001863731348941,6.545361963207049,6.52534332589356,5.157012039705794
sine,1,0.0,0.02002371490459702,6.640940617701201,6.620916902796604,5.185192433365389
sine,1,0.0,0.020028693177940798,6.732370603767805,6.712341910589864,5.213372827024983
sine,1,0.0,0.02003358995186525,6.819960304277788,6.799926714325923,5.241553220684578
sine,1,0.0,0.020038415344831636,6.903993995102711,6.883955579757879,5.269733614344172
sine,1,0.0,0.020043173619996815,6.984743543739492,6.964700370119495,5.297914008003767
sine,1,0.0,0.02004787461854916,7.062461448921492,7.042413574302943,5.326094401663362
sine,1,0.0,0.020052531289324448,7.137368919231363,7.117316387942039,5.354274795322956
sine,1,0.0,0.02005714860691926,7.209679423930689,7.18962227532377,5.382455188982551
sine,1,0.0,0.020061726645632997,7.279556613889779,7.259494887244147,5.410635582642145
sine,1,0.0,0.020066270800203893,7.347149272028705,7.327083001228502,5.43881597630174
sine,1,0.0,0.020070792068139137,7.4125554606920705,7.392484668623931,5.466996369961334
sine,1,0.0,0.020075296402598166,7.475846525366762,7.455771228964164,5.495176763620928
sine,1,0.0,0.020079782009388585,7.536991030480874,7.5169112484714855,5.523357157280523
sine,1,0.0,0.020084249529455596,7.5958501742744255,7.57576592474497,5.551537550940117
sine,1,0.0,0.020088708498512842,7.6524717864636065,7.632383077965094,5.579717944599712
sine,1,0.0,0.020093170827713565,7.707434974201198,7.687341803373484,5.607898338259306
sine,1,0.0,0.020097641723449248,7.761287745601969,7.74119010387852,5.636078731918901
