velocities,Lig_delta,time
0.1,7.666758604145217,4.227059048939176
0.1,7.665996968044679,4.2552394425987705
0.1,7.669499237448144,4.283419836258365
0.1,7.667771080247935,4.31160022991796
0.1,7.672100235981187,4.339780623577554
0.1,7.669983632346469,4.367961017237148
0.1,7.67405643177172,4.3961414108967425
0.1,7.672094066644197,4.424321804556337
0.1,7.6754178979662395,4.452502198215932
0.1,7.673903246837648,4.480682591875526
0.1,7.676522428068852,4.508862985535121
0.1,7.675457294455239,4.537043379194715
0.1,7.67761323192119,4.56522377285431
0.1,7.67706625394571,4.5934041665139045
0.1,7.678622392357058,4.621584560173499
0.1,7.67886570902539,4.649764953833094
0.1,7.679547067462533,4.677945347492688
0.1,7.680754369349736,4.706125741152283
0.1,7.680494965336834,4.734306134811877
0.1,7.682471533302518,4.762486528471471
0.1,7.681983492271082,4.790666922131066
0.1,7.683934782833659,4.81884731579066
0.1,7.683607857689686,4.847027709450255
0.1,7.685238136038417,4.875208103109849
0.1,7.68508789287292,4.903388496769444
0.1,7.686536872496912,4.9315688904290385
0.1,7.686510862572095,4.959749284088633
0.1,7.6877749283947665,4.987929677748228
0.1,7.688066595382282,5.016110071407822
0.1,7.6889778211546895,5.044290465067417
0.1,7.689795747192402,5.072470858727011
0.1,7.690112665787646,5.100651252386606
0.1,7.691616869975777,5.1288316460462
0.1,7.691228137891247,5.157012039705794
0.1,7.693405149374522,5.185192433365389
0.1,7.692350660466441,5.213372827024983
0.1,7.694945704042732,5.241553220684578
0.1,7.693426256895692,5.269733614344172
0.1,7.696218229161572,5.297914008003767
0.1,7.6943603812298695,5.326094401663362
0.1,7.69731674378449,5.354274795322956
0.1,7.695497465517991,5.382455188982551
0.1,7.6984178844482205,5.410635582642145
0.1,7.6966716099462245,5.43881597630174
0.1,7.699505500901044,5.466996369961334
0.1,7.697867648494715,5.495176763620928
0.1,7.700574114044859,5.523357157280523
0.1,7.6992666444907165,5.551537550940117
0.1,7.701671169713787,5.579717944599712
0.1,7.700838100499023,5.607898338259306
0.1,7.7027833703005095,5.636078731918901
0.1,7.702518313732965,5.6642591255784955
0.1,7.703836873738548,5.69243951923809
0.1,7.704147902138097,5.720619912897685
0.1,7.704769176070319,5.748800306557279
0.1,7.705554266227102,5.776980700216874
0.1,7.705511916054868,5.805161093876468
0.1,7.706693183681682,5.833341487536063
0.1,7.706104527808656,5.8615218811956575
0.1,7.707683795672935,5.889702274855251
0.1,7.706584758429512,5.917882668514846
0.1,7.708580937990866,5.94606306217444
0.1,7.706977294807905,5.974243455834035
0.1,7.70951797783431,6.0024238494936295
0.1,7.7073281132631175,6.030604243153224
0.1,7.710464414542343,6.058784636812819
0.1,7.707696333029989,6.086965030472413
0.1,7.711375415150491,6.115145424132008
0.1,7.7081152981302266,6.143325817791602
0.1,7.7122538113379155,6.171506211451197
0.1,7.708804864677881,6.1996866051107915
0.1,7.713112386023167,6.227866998770386
0.1,7.709772701088133,6.25604739242998
0.1,7.713976185760917,6.284227786089574
0.1,7.710849986452459,6.312408179749169
0.1,7.714922645947747,6.3405885734087635
0.1,7.712068845455347,6.368768967068358
0.1,7.715850920691604,6.396949360727953
0.1,7.713192900887296,6.425129754387547
0.1,7.716640760874823,6.453310148047142
0.1,7.714159286480455,6.481490541706736
0.1,7.717310585054215,6.509670935366331
0.1,7.714992091535483,6.5378513290259255
0.1,7.717878576718809,6.56603172268552
0.1,7.715733874601546,6.594212116345115
0.1,7.718387529580464,6.622392510004709
0.1,7.716430396436666,6.650572903664303
0.1,7.718843809803836,6.678753297323897
0.1,7.717092710429778,6.706933690983492
0.1,7.719251306498429,6.735114084643087
0.1,7.7177300158303845,6.763294478302681
0.1,7.719593697643191,6.791474871962276
0.1,7.718361478742771,6.81965526562187
0.1,7.719876275735986,6.847835659281465
0.1,7.719072991786068,6.876016052941059
0.1,7.720095994362962,6.904196446600654
0.1,7.7197512984077274,6.932376840260249
0.1,7.720270702085138,6.960557233919843
0.1,7.720401933538513,6.988737627579438
0.1,7.720417098771903,7.016918021239031
0.1,7.721029362684445,7.045098414898626
0.1,7.720558652188551,7.0732788085582206
0.1,7.721638472809224,7.101459202217815
0.1,7.7206966188824,7.12963959587741
0.1,7.722228088424477,7.157819989537004
0.1,7.720844769101161,7.186000383196599
0.1,7.722805235628382,7.214180776856193
0.1,7.721105857788777,7.242361170515788
0.1,7.7233707196596795,7.2705415641753826
0.1,7.721389442011825,7.298721957834977
0.1,7.723940911605776,7.326902351494572
0.1,7.721694191534147,7.355082745154166
0.1,7.724485791078448,7.383263138813761
0.1,7.722010097474422,7.4114435324733545
0.1,7.725021592073239,7.439623926132949
0.1,7.722398959155678,7.467804319792544
0.1,7.725624293391366,7.495984713452138
0.1,7.722887717366243,7.524165107111733
0.1,7.7262502052096576,7.552345500771327
0.1,7.723397250054808,7.580525894430922
0.1,7.726861088555209,7.6087062880905165
0.1,7.72391795172329,7.636886681750111
0.1,7.727466764345295,7.665067075409706
0.1,7.724459135571554,7.6932474690693
0.1,7.728064901722601,7.721427862728895
0.1,7.725008683302558,7.749608256388489
0.1,7.728646244455956,7.777788650048083
0.1,7.72563847580902,7.805969043707678
0.1,7.72920486206398,7.834149437367272
0.1,7.726253115180893,7.862329831026867
0.1,7.729735982594555,7.890510224686461
0.1,7.726854456865013,7.918690618346056
0.1,7.730243833079518,7.9468710120056505
0.1,7.727439868898834,7.975051405665245
0.1,7.730728274426454,8.003231799324839
0.1,7.728013996693092,8.031412192984433
0.1,7.73119923703517,8.059592586644028
0.1,7.728579257004168,8.087772980303622
0.1,7.731657243033963,8.115953373963217
0.1,7.729140123185324,8.144133767622812
0.1,7.732114372485436,8.172314161282406
0.1,7.729700872182178,8.200494554942
0.1,7.732567893287754,8.228674948601595
0.1,7.730261385800372,8.25685534226119
0.1,7.73302318893431,8.285035735920784
0.1,7.730815692044705,8.313216129580379
0.1,7.733456679101794,8.341396523239974
0.1,7.731337878196428,8.369576916899568
0.1,7.7338459066434595,8.397757310559163
0.1,7.73182611881037,8.425937704218757
0.1,7.734164924934561,8.454118097878352
0.1,7.732246156114396,8.482298491537946
0.1,7.734421548476772,8.510478885197541
0.1,7.7325979112040795,8.538659278857136
0.1,7.734626299947178,8.56683967251673
0.1,7.732915842503665,8.595020066176325
0.1,7.734822506530549,8.62320045983592
0.1,7.733226824682437,8.651380853495514
0.1,7.7350325429892255,8.679561247155108
0.1,7.73355281684491,8.707741640814703
0.1,7.735289880018912,8.735922034474296
0.1,7.733900552805127,8.76410242813389
0.1,7.735592255223541,8.792282821793485
0.1,7.734265264763055,8.82046321545308
0.1,7.735934640538784,8.848643609112674
0.1,7.734617971216296,8.876824002772269
0.1,7.736267643785384,8.905004396431863
0.1,7.734913364288381,8.933184790091458
0.1,7.736565124648188,8.961365183751052
0.1,7.73513368257648,8.989545577410647
0.1,7.73680926131262,9.017725971070242
0.1,7.735283781404658,9.045906364729836
0.1,7.737024798286749,9.07408675838943
0.1,7.735389951182302,9.102267152049025
0.1,7.737217702730324,9.13044754570862
0.1,7.735465206407357,9.158627939368214
0.1,7.737408872655871,9.186808333027809
0.1,7.735525067639302,9.214988726687404
0.1,7.737592979599641,9.243169120346998
0.1,7.735571284589859,9.271349514006593
0.1,7.737781542953764,9.299529907666187
0.1,7.735610897984106,9.327710301325782
0.1,7.737964290521987,9.355890694985376
0.1,7.735641414370048,9.384071088644971
0.1,7.738150103962267,9.412251482304566
0.1,7.735667180763257,9.44043187596416
0.1,7.738328458177932,9.468612269623755
0.1,7.735684978421952,9.496792663283347
0.1,7.738507921290249,9.524973056942942
0.1,7.735698438527292,9.553153450602537
0.1,7.738678575407886,9.581333844262131
0.1,7.735704365002394,9.609514237921726
0.1,7.738848655633351,9.63769463158132
0.1,7.735706015219465,9.665875025240915
0.1,7.739008796962836,9.69405541890051
0.1,7.735700236862134,9.722235812560104
0.1,7.7391668652741865,9.750416206219699
0.1,7.735690141660435,9.778596599879293
0.1,7.73931408000775,9.806776993538888
0.1,7.735682925120767,9.834957387198482
0.1,7.739457967547419,9.863137780858077
0.1,7.735687070660703,9.891318174517671
0.1,7.739590329455102,9.919498568177266
0.1,7.735690845507713,9.94767896183686
0.1,7.739718366789109,9.975859355496455
0.1,7.735695750130511,10.00403974915605
0.1,7.739834435438614,10.032220142815644
0.1,7.73570458003072,10.060400536475239
0.1,7.739945440103086,10.088580930134833
0.1,7.735728262069038,10.116761323794428
0.1,7.740044261122684,10.144941717454023
0.1,7.735769376262857,10.173122111113617
0.1,7.740139598182141,10.201302504773212
0.1,7.735834301563419,10.229482898432805
0.1,7.740228871066935,10.2576632920924
0.1,7.73592711358811,10.285843685751994
0.1,7.740312709437828,10.314024079411588
0.1,7.736042882140663,10.342204473071183
0.1,7.7403843639583645,10.370384866730777
0.1,7.7361769798687545,10.398565260390372
0.1,7.740450561691885,10.426745654049967
0.1,7.736327831043427,10.454926047709561
0.1,7.740504899124379,10.483106441369156
0.1,7.736488288767011,10.51128683502875
0.1,7.7405538406052115,10.539467228688345
0.1,7.7366585939465375,10.56764762234794
0.1,7.74059125834824,10.595828016007534
0.1,7.736831704585702,10.624008409667129
0.1,7.740623369945996,10.652188803326723
0.1,7.737008772847353,10.680369196986318
0.1,7.740644259744262,10.708549590645912
0.1,7.737182925691643,10.736729984305507
0.1,7.740659934293977,10.764910377965101
0.1,7.7373564139746875,10.793090771624696
0.1,7.740664647454942,10.82127116528429
0.1,7.737524070239356,10.849451558943885
0.1,7.740664247071847,10.87763195260348
0.1,7.737686973599896,10.905812346263074
0.1,7.740653118921349,10.933992739922669
0.1,7.737840931779707,10.962173133582263
0.1,7.740637002368448,10.990353527241856
0.1,7.7379877234958885,11.01853392090145
0.1,7.740610370534341,11.046714314561045
0.1,7.738123463249327,11.07489470822064
0.1,7.740578897763162,11.103075101880234
0.1,7.738250842073008,11.131255495539829
0.1,7.740537095673466,11.159435889199424
0.1,7.738365907538041,11.187616282859018
0.1,7.740478739986493,11.215796676518613
0.1,7.738472132506001,11.243977070178207
0.1,7.74044160738265,11.272157463837802
0.1,7.738565410185936,11.300337857497396
0.1,7.74041273228496,11.328518251156991
0.1,7.738649880773406,11.356698644816586
0.1,7.740379643332143,11.38487903847618
0.1,7.73872121991202,11.413059432135775
0.1,7.740352129770228,11.44123982579537
0.1,7.738784145329877,11.469420219454964
0.1,7.7403320929528485,11.497600613114558
0.1,7.738834078981493,11.525781006774153
0.1,7.740331740285448,11.553961400433748
0.1,7.738876250920777,11.582141794093342
0.1,7.740348906993565,11.610322187752937
0.1,7.738905815420293,11.638502581412531
0.1,7.740390382055884,11.666682975072126
0.1,7.738928467531936,11.69486336873172
0.1,7.740449124106526,11.723043762391315
0.1,7.738978158666687,11.751224156050908
0.1,7.7405288408470865,11.779404549710502
0.1,7.739048729498616,11.807584943370097
0.1,7.740620490282795,11.835765337029692
0.1,7.739116522504626,11.863945730689286
0.1,7.740727125911027,11.89212612434888
0.1,7.739173246350007,11.920306518008475
0.1,7.7408393812735365,11.94848691166807
0.1,7.739228131747824,11.976667305327664
0.1,7.740960714184269,12.004847698987259
0.1,7.739272994024866,12.033028092646854
0.1,7.741082020178642,12.061208486306448
0.1,7.739317094657443,12.089388879966043
0.1,7.741207444001788,12.117569273625637
0.1,7.739352355442346,12.145749667285232
0.1,7.74132825342739,12.173930060944826
0.1,7.739388038140226,12.202110454604421
0.1,7.7414492739359355,12.230290848264016
0.1,7.7394161326957045,12.25847124192361
0.1,7.741562121020647,12.286651635583205
0.1,7.739445821542649,12.3148320292428
0.1,7.741672226806593,12.343012422902394
0.1,7.739480050389006,12.371192816561988
0.1,7.741771520594302,12.399373210221583
0.1,7.739536210585927,12.427553603881178
0.1,7.741865963536914,12.455733997540772
0.1,7.739589211542754,12.483914391200367
0.1,7.741947772263692,12.51209478485996
0.1,7.739644463863552,12.540275178519554
0.1,7.7420233549150685,12.568455572179149
0.1,7.7396919459836155,12.596635965838743
0.1,7.742085179376968,12.624816359498338
0.1,7.739763232800043,12.652996753157932
0.1,7.7421400036615795,12.681177146817527
0.1,7.739844704347863,12.709357540477122
0.1,7.742180490143626,12.737537934136716
0.1,7.739932769976184,12.76571832779631
0.1,7.742213636669551,12.793898721455905
0.1,7.740024953390704,12.8220791151155
0.1,7.742232229427367,12.850259508775094
0.1,7.7401331653957754,12.878439902434689
0.1,7.742243401286452,12.906620296094284
0.1,7.740259180852247,12.934800689753878
0.1,7.7422400009562615,12.962981083413473
0.1,7.7404115851140105,12.991161477073067
0.1,7.742229225751971,13.019341870732662
0.1,7.740586452252626,13.047522264392256
0.1,7.74220396458507,13.075702658051851
0.1,7.740786981281607,13.103883051711446
0.1,7.742171467749637,13.13206344537104
0.1,7.741005295731299,13.160243839030635
0.1,7.742124693533185,13.18842423269023
0.1,7.741242164166415,13.216604626349824
0.1,7.742070983358147,13.244785020009418
0.1,7.741488335558862,13.272965413669011
0.1,7.7420034097167845,13.301145807328606
0.1,7.741744197758014,13.3293262009882
0.1,7.741929439966052,13.357506594647795
0.1,7.7420004648103875,13.38568698830739
0.1,7.741842272260294,13.413867381966984
0.1,7.742258086329937,13.442047775626579
0.1,7.741749498602841,13.470228169286173
0.1,7.742508266200413,13.498408562945768
0.1,7.7416444046612245,13.526588956605362
0.1,7.7427527926051996,13.554769350264957
0.1,7.741534662223941,13.582949743924551
0.1,7.742983463911001,13.611130137584146
0.1,7.7414135668694355,13.63931053124374
0.1,7.74320294891729,13.667490924903335
0.1,7.74128880766065,13.69567131856293
0.1,7.743403831903473,13.723851712222524
0.1,7.741154239909701,13.752032105882119
0.1,7.743589968240232,13.780212499541713
0.1,7.741026259841365,13.808392893201308
0.1,7.743755170759755,13.836573286860903
0.1,7.740887123112214,13.864753680520497
0.1,7.743904760143813,13.892934074180092
0.1,7.74074742344011,13.921114467839686
0.1,7.744033760042943,13.94929486149928
0.1,7.740592812333479,13.977475255158875
0.1,7.744148533043758,14.00565564881847
0.1,7.74044891703109,14.033836042478063
0.1,7.744244630632718,14.062016436137657
0.1,7.7403140704765745,14.090196829797252
0.1,7.744328707383277,14.118377223456847
0.1,7.740188517736207,14.146557617116441
0.1,7.74441092761887,14.174738010776036
0.1,7.740062384596715,14.20291840443563
0.1,7.744521192521492,14.231098798095225
0.1,7.739952857313576,14.25927919175482
0.1,7.74461247742518,14.287459585414414
0.1,7.739857209029752,14.315639979074009
0.1,7.744690362670814,14.343820372733603
0.1,7.739790972443028,14.372000766393198
0.1,7.744748559933248,14.400181160052792
0.1,7.739746302860477,14.428361553712387
0.1,7.744792710366187,14.456541947371981
0.1,7.739733614476895,14.484722341031576
0.1,7.7448165780669855,14.51290273469117
0.1,7.739750789607864,14.541083128350765
0.1,7.744825895728112,14.56926352201036
0.1,7.739892679395428,14.597443915669954
0.1,7.7448144948285025,14.625624309329549
0.1,7.7400583138437895,14.653804702989143
0.1,7.744788235518406,14.681985096648738
0.1,7.740239627212753,14.710165490308333
0.1,7.744741079095452,14.738345883967927
0.1,7.74043964675939,14.766526277627522
0.1,7.744679181371203,14.794706671287114
0.1,7.740650938700488,14.822887064946709
0.1,7.744596860901121,14.851067458606304
0.1,7.740877200263803,14.879247852265898
0.1,7.744500853980124,14.907428245925493
0.1,7.741111828736874,14.935608639585087
0.1,7.744386049229003,14.963789033244682
0.1,7.741385820061261,14.991969426904276
0.1,7.744259833976175,15.020149820563871
0.1,7.741704280272886,15.048330214223466
0.1,7.744117539279335,15.07651060788306
0.1,7.742032266384192,15.104691001542655
0.1,7.743966890628924,15.13287139520225
0.1,7.742362864318091,15.161051788861844
0.1,7.743803267546436,15.189232182521438
0.1,7.742697895147432,15.217412576181033
0.1,7.74363431695416,15.245592969840628
0.1,7.743030238937627,15.273773363500222
0.1,7.743455141152958,15.301953757159817
0.1,7.74336103489332,15.330134150819411
0.1,7.743266465672201,15.358314544479006
0.1,7.74368264157011,15.3864949381386
0.1,7.7430682093480145,15.414675331798195
0.1,7.743995512151807,15.44285572545779
0.1,7.742899662460107,15.471036119117384
0.1,7.7442917454985025,15.499216512776979
0.1,7.742734482963695,15.527396906436573
0.1,7.7445718364425264,15.555577300096166
0.1,7.742575314912721,15.58375769375576
0.1,7.7448283651941034,15.611938087415355
0.1,7.7424216030703406,15.64011848107495
0.1,7.745062520480299,15.668298874734544
0.1,7.742286949844972,15.696479268394139
0.1,7.745267699466807,15.724659662053734
0.1,7.7421705624635235,15.752840055713328
0.1,7.745446175655843,15.781020449372923
0.1,7.742081141944798,15.809200843032517
0.1,7.7455929744340954,15.837381236692112
0.1,7.742012569812432,15.865561630351706
0.1,7.745712714699516,15.893742024011301
0.1,7.741969572941185,15.921922417670896
0.1,7.745803054300177,15.95010281133049
0.1,7.7419437484678175,15.978283204990085
0.1,7.745870906566357,16.006463598649677
0.1,7.741938919958753,16.034643992309274
0.1,7.745915169220942,16.062824385968867
0.1,7.7419467375120625,16.091004779628463
0.1,7.745943026880422,16.119185173288056
0.1,7.741971598800466,16.147365566947652
0.1,7.745952734614872,16.175545960607245
0.1,7.742005907466148,16.20372635426684
0.1,7.745950514126156,16.231906747926434
0.1,7.742054764195509,16.26008714158603
0.1,7.7459333385066875,16.288267535245623
0.1,7.742111037033013,16.31644792890522
0.1,7.745906202894723,16.344628322564812
0.1,7.7421800918861035,16.37280871622441
0.1,7.745864812516025,16.400989109884
0.1,7.742262444012117,16.429169503543598
0.1,7.745813113885331,16.45734989720319
0.1,7.742360790395863,16.485530290862787
0.1,7.74576115109933,16.51371068452238
0.1,7.742461000699488,16.541891078181976
0.1,7.745727423984744,16.57007147184157
0.1,7.742570922054301,16.598251865501165
0.1,7.7456771272134395,16.626432259160758
0.1,7.742680189682642,16.654612652820354
0.1,7.745615657126844,16.682793046479947
0.1,7.742879229681338,16.71097344013954
0.1,7.745538448204827,16.739153833799136
0.1,7.743126141643345,16.76733422745873
0.1,7.7454277563770395,16.795514621118325
0.1,7.743370182079208,16.82369501477792
0.1,7.745340576897488,16.851875408437515
0.1,7.743615283548802,16.880055802097107
0.1,7.745257136074562,16.908236195756704
0.1,7.743855068651823,16.936416589416297
0.1,7.74516419141158,16.964596983075893
0.1,7.744132824826012,16.992777376735486
0.1,7.745070829314923,17.020957770395082
0.1,7.744417737470825,17.049138164054675
0.1,7.7449796858731705,17.07731855771427
0.1,7.744702705693719,17.105498951373864
0.1,7.7449020556122825,17.13367934503346
0.1,7.744982895852711,17.161859738693053
0.1,7.7448365003149355,17.19004013235265
0.1,7.745260740511628,17.218220526012242
0.1,7.744789283686984,17.24640091967184
0.1,7.745529536052554,17.27458131333143
0.1,7.744755094239784,17.302761706991028
0.1,7.745789669491822,17.33094210065062
0.1,7.744738289970811,17.359122494310217
0.1,7.746033609009261,17.38730288796981
0.1,7.744732873909295,17.415483281629406
0.1,7.746261352243493,17.443663675289
0.1,7.744743512921567,17.47184406894859
0.1,7.746465931321779,17.500024462608188
0.1,7.744764597873144,17.52820485626778
0.1,7.74664831738158,17.556385249927377
0.1,7.744801396799085,17.58456564358697
0.1,7.746803891569499,17.612746037246566
0.1,7.744848564299622,17.64092643090616
0.1,7.746937105661074,17.669106824565755
0.1,7.744911688536053,17.69728721822535
0.1,7.747047471332394,17.725467611884945
0.1,7.7449853842288405,17.753648005544537
0.1,7.747142689130287,17.781828399204134
0.1,7.745075254256285,17.810008792863727
0.1,7.74722380890721,17.838189186523323
0.1,7.745175611980827,17.866369580182916
0.1,7.747298470747666,17.894549973842512
0.1,7.745291836370032,17.922730367502105
0.1,7.747366515154847,17.9509107611617
0.1,7.745417747856837,17.979091154821294
0.1,7.7474339179915575,18.00727154848089
0.1,7.745558315638199,18.035451942140483
0.1,7.747498480620453,18.06363233580008
0.1,7.745706652500048,18.091812729459672
0.1,7.747564059559979,18.11999312311927
0.1,7.745866996877633,18.14817351677886
0.1,7.747620493489888,18.176353910438458
0.1,7.746031172351934,18.20453430409805
0.1,7.747695777722549,18.232714697757643
0.1,7.7462016990574885,18.26089509141724
0.1,7.7477759616745185,18.289075485076832
0.1,7.746367500813038,18.31725587873643
0.1,7.7478505057162,18.34543627239602
0.1,7.7465273674486745,18.373616666055618
0.1,7.747911142228681,18.40179705971521
0.1,7.746665652174223,18.429977453374807
0.1,7.747960479077348,18.4581578470344
0.1,7.746778035802654,18.486338240693996
0.1,7.747993834466223,18.51451863435359
0.1,7.746849064936162,18.542699028013185
0.1,7.748013921935238,18.570879421672778
0.1,7.746893020757929,18.599059815332375
0.1,7.748020980777649,18.627240208991967
0.1,7.747046959150209,18.655420602651564
0.1,7.748048139214789,18.683600996311156
0.1,7.747191934175027,18.711781389970753
0.1,7.748076913637311,18.739961783630346
0.1,7.74730861502322,18.768142177289942
0.1,7.748103274028797,18.796322570949535
0.1,7.747400981950169,18.82450296460913
0.1,7.748127014379796,18.852683358268724
0.1,7.747479314431262,18.88086375192832
0.1,7.748155109159513,18.909044145587913
0.1,7.747543458623847,18.93722453924751
0.1,7.748184250673041,18.965404932907102
0.1,7.747599251601968,18.993585326566695
0.1,7.748218684854993,19.02176572022629
0.1,7.747643605307656,19.049946113885884
0.1,7.748252764217851,19.07812650754548
0.1,7.747680157423691,19.106306901205073
0.1,7.748289225534426,19.13448729486467
0.1,7.7477045773052655,19.162667688524262
0.1,7.74832135636696,19.19084808218386
0.1,7.747719775322493,19.21902847584345
0.1,7.748351529284152,19.247208869503048
0.1,7.747722567115888,19.27538926316264
0.1,7.748372816443039,19.303569656822237
0.1,7.747718121515722,19.33175005048183
0.1,7.74838783670001,19.359930444141426
0.1,7.74770583870744,19.38811083780102
0.1,7.748389799200745,19.416291231460615
0.1,7.74769180812759,19.444471625120208
0.1,7.7483820324658526,19.472652018779804
0.1,7.747674842280074,19.500832412439397
0.1,7.748358475714241,19.529012806098994
0.1,7.747653384054578,19.557193199758586
0.1,7.7483240276022345,19.585373593418183
0.1,7.747645057263121,19.613553987077776
0.1,7.748274001769676,19.641734380737372
0.1,7.747655390690031,19.669914774396965
0.1,7.748215037527556,19.69809516805656
0.1,7.7476672061911485,19.726275561716154
0.1,7.748143256299473,19.754455955375747
0.1,7.747681311967967,19.782636349035343
0.1,7.748065986649228,19.810816742694936
0.1,7.7476983364631336,19.838997136354532
0.1,7.747978991895214,19.867177530014125
0.1,7.7477259150439535,19.89535792367372
0.1,7.74788930729084,19.923538317333314
0.1,7.74776352205978,19.95171871099291
0.1,7.747791714896103,19.979899104652503
0.1,7.747815310220792,20.0080794983121
0.1,7.74769259751017,20.036259891971692
0.1,7.747877858510118,20.06444028563129
0.1,7.747585684441751,20.09262067929088
0.1,7.747953556201423,20.120801072950478
0.1,7.7474767744895,20.14898146661007
0.1,7.748037434144599,20.177161860269667
0.1,7.74735882599802,20.20534225392926
0.1,7.748143683348543,20.233522647588856
0.1,7.747237442873604,20.26170304124845
0.1,7.748256374056476,20.289883434908045
0.1,7.747162561926464,20.318063828567638
0.1,7.748372231033207,20.346244222227234
0.1,7.747090586790467,20.374424615886827
0.1,7.748480911185522,20.402605009546424
0.1,7.747005898885047,20.430785403206016
0.1,7.7485860560316455,20.45896579686561
0.1,7.746916836212457,20.487146190525205
0.1,7.748677807027186,20.5153265841848
0.1,7.746959570556018,20.543506977844395
0.1,7.7487603413400015,20.571687371503987
0.1,7.7469900742807525,20.599867765163584
0.1,7.7488238294604805,20.628048158823177
0.1,7.747007306803132,20.656228552482773
0.1,7.748872905936923,20.684408946142366
0.1,7.747005736482325,20.712589339801962
0.1,7.748913162163507,20.740769733461555
0.1,7.746988717857742,20.76895012712115
0.1,7.748998562736635,20.797130520780744
0.1,7.746954122180737,20.82531091444034
0.1,7.749069667695365,20.853491308099933
0.1,7.746910226369167,20.88167170175953
0.1,7.7491306650789085,20.909852095419122
0.1,7.746856497946232,20.93803248907872
0.1,7.749176771262829,20.96621288273831
0.1,7.746811472942958,20.994393276397908
0.1,7.749211937775986,21.0225736700575
0.1,7.746796059961809,21.050754063717097
0.1,7.7492305710232525,21.07893445737669
0.1,7.74680224087321,21.107114851036286
0.1,7.749236189297982,21.13529524469588
0.1,7.746824807937083,21.163475638355475
0.1,7.749222702665597,21.191656032015068
0.1,7.746871699180377,21.21983642567466
0.1,7.7491938392096165,21.248016819334257
0.1,7.746943769206044,21.27619721299385
0.1,7.749143556772799,21.304377606653446
0.1,7.747045303709718,21.33255800031304
0.1,7.749076065592808,21.360738393972635
0.1,7.747170411145141,21.388918787632228
0.1,7.748985430483735,21.417099181291825
0.1,7.747317467684046,21.445279574951417
0.1,7.748876774756144,21.473459968611014
0.1,7.747477801755189,21.501640362270606
0.1,7.748745281754232,21.529820755930203
0.1,7.7476497753353595,21.558001149589796
0.1,7.748598329441551,21.586181543249392
0.1,7.747826457928734,21.614361936908985
0.1,7.748432962705698,21.64254233056858
0.1,7.74800798512801,21.670722724228174
0.1,7.748258325561416,21.69890311788777
0.1,7.748191989997909,21.727083511547363
0.1,7.748071772805302,21.75526390520696
0.1,7.748390644343791,21.783444298866552
0.1,7.747882252852815,21.81162469252615
0.1,7.748578808202338,21.83980508618574
0.1,7.747685845654342,21.867985479845338
0.1,7.74875949756546,21.89616587350493
0.1,7.747557669163244,21.924346267164527
0.1,7.748923270206345,21.95252666082412
0.1,7.747429384985185,21.980707054483712
0.1,7.749074050717742,22.00888744814331
0.1,7.747294584935968,22.0370678418029
0.1,7.749202863939079,22.065248235462498
0.1,7.747141693811046,22.09342862912209
0.1,7.749313892234234,22.121609022781687
0.1,7.746977405584053,22.14978941644128
0.1,7.749398210231288,22.177969810100876
0.1,7.74679040264984,22.20615020376047
0.1,7.749461132536822,22.234330597420065
0.1,7.746647973401082,22.262510991079658
0.1,7.749496147698371,22.290691384739254
0.1,7.746582035559505,22.318871778398847
0.1,7.749512202306531,22.347052172058444
0.1,7.746493249311303,22.375232565718036
0.1,7.74952476647797,22.403412959377633
0.1,7.746424147667836,22.431593353037226
0.1,7.74953188323473,22.459773746696822
0.1,7.74636245289436,22.487954140356415
0.1,7.74958579076662,22.51613453401601
0.1,7.746312134086212,22.544314927675604
0.1,7.749625376621093,22.5724953213352
0.1,7.7462786001746675,22.600675714994793
0.1,7.749645784378979,22.62885610865439
0.1,7.746276808340158,22.657036502313982
0.1,7.749651353169106,22.68521689597358
0.1,7.746311458888602,22.71339728963317
0.1,7.749637778017967,22.741577683292764
0.1,7.7463902600434915,22.76975807695236
0.1,7.749610098755784,22.797938470611953
0.1,7.746509034335477,22.82611886427155
0.1,7.749563758066558,22.854299257931142
0.1,7.746667087534453,22.88247965159074
0.1,7.749503466932039,22.91066004525033
0.1,7.746854409614216,22.938840438909928
0.1,7.749423768229401,22.96702083256952
0.1,7.7470671942115406,22.995201226229117
0.1,7.749329026646783,23.02338161988871
0.1,7.747295464667731,23.051562013548306
0.1,7.749213353687759,23.0797424072079
0.1,7.747536799077116,23.107922800867495
0.1,7.749081221767029,23.136103194527088
0.1,7.747782844484689,23.164283588186684
0.1,7.748926487968189,23.192463981846277
0.1,7.748040407256356,23.220644375505874
0.1,7.748753975384985,23.248824769165466
0.1,7.748302294050522,23.277005162825063
0.1,7.748558251280743,23.305185556484656
0.1,7.748557208785261,23.333365950144252
0.1,7.748346399123733,23.361546343803845
0.1,7.748794356045259,23.38972673746344
0.1,7.748115574660303,23.417907131123034
0.1,7.749016024535851,23.44608752478263
0.1,7.747875580420608,23.474267918442223
0.1,7.749212836549954,23.502448312101816
0.1,7.7477010201010295,23.530628705761412
0.1,7.749388287807978,23.558809099421005
0.1,7.747520939267458,23.5869894930806
0.1,7.749533545387103,23.615169886740194
0.1,7.747318801005335,23.64335028039979
0.1,7.749652979852293,23.671530674059383
0.1,7.747101042018083,23.69971106771898
0.1,7.749739605897163,23.727891461378572
0.1,7.746850546842475,23.75607185503817
