pattern,lambda,velocities,N_clusters,A_clusters,time
sine,3,10.0,6,"[[154824, 30420, 17460, 5780, 30420, 17460, 5780]]",4.114337474300798
sine,3,10.0,6,"[[154856, 30414, 17438, 5792, 30414, 17438, 5792]]",4.142517867960392
sine,3,10.0,6,"[[154832, 30410, 17458, 5788, 30410, 17458, 5788]]",4.170698261619987
sine,3,10.0,6,"[[154832, 30406, 17470, 5780, 30406, 17470, 5780]]",4.198878655279581
sine,3,10.0,6,"[[154880, 30394, 17458, 5780, 30394, 17458, 5780]]",4.227059048939176
sine,3,10.0,6,"[[154848, 30423, 17450, 5775, 30423, 17450, 5775]]",4.2552394425987705
sine,3,10.0,6,"[[154864, 30414, 17440, 5786, 30414, 17440, 5786]]",4.283419836258365
sine,3,10.0,6,"[[154852, 30404, 17464, 5778, 30404, 17464, 5778]]",4.31160022991796
sine,3,10.0,6,"[[154848, 30415, 17456, 5777, 30415, 17456, 5777]]",4.339780623577554
sine,3,10.0,6,"[[154868, 30406, 17454, 5778, 30406, 17454, 5778]]",4.367961017237148
sine,3,10.0,6,"[[154836, 30428, 17454, 5772, 30428, 17454, 5772]]",4.3961414108967425
sine,3,10.0,6,"[[154868, 30418, 17436, 5784, 30418, 17436, 5784]]",4.424321804556337
sine,3,10.0,6,"[[154848, 30404, 17468, 5776, 30404, 17468, 5776]]",4.452502198215932
sine,3,10.0,6,"[[154880, 30406, 17454, 5772, 30406, 17454, 5772]]",4.480682591875526
sine,3,10.0,6,"[[154920, 30398, 17440, 5774, 30398, 17440, 5774]]",4.508862985535121
sine,3,10.0,6,"[[154836, 30432, 17454, 5768, 30432, 17454, 5768]]",4.537043379194715
sine,3,10.0,6,"[[154880, 30415, 17438, 5779, 30415, 17438, 5779]]",4.56522377285431
sine,3,10.0,6,"[[154832, 30411, 17474, 5771, 30411, 17474, 5771]]",4.5934041665139045
sine,3,10.0,6,"[[154876, 30421, 17448, 5765, 30421, 17448, 5765]]",4.621584560173499
sine,3,10.0,6,"[[154928, 30395, 17444, 5769, 30395, 17444, 5769]]",4.649764953833094
sine,3,10.0,6,"[[154832, 30434, 17458, 5764, 30434, 17458, 5764]]",4.677945347492688
sine,3,10.0,6,"[[154900, 30419, 17434, 5769, 30419, 17434, 5769]]",4.706125741152283
sine,3,10.0,6,"[[154816, 30417, 17480, 5767, 30417, 17480, 5767]]",4.734306134811877
sine,3,10.0,6,"[[154872, 30424, 17448, 5764, 30424, 17448, 5764]]",4.762486528471471
sine,3,10.0,6,"[[154944, 30399, 17436, 5765, 30399, 17436, 5765]]",4.790666922131066
sine,3,10.0,6,"[[154836, 30443, 17450, 5761, 30443, 17450, 5761]]",4.81884731579066
sine,3,10.0,6,"[[154912, 30416, 17442, 5758, 30416, 17442, 5758]]",4.847027709450255
sine,3,10.0,6,"[[154828, 30422, 17476, 5760, 30422, 17476, 5760]]",4.875208103109849
sine,3,10.0,6,"[[154896, 30425, 17440, 5759, 30425, 17440, 5759]]",4.903388496769444
sine,3,10.0,6,"[[154916, 30415, 17436, 5763, 30415, 17436, 5763]]",4.9315688904290385
sine,3,10.0,6,"[[154820, 30446, 17460, 5756, 30446, 17460, 5756]]",4.959749284088633
sine,3,10.0,6,"[[154876, 30427, 17454, 5753, 30427, 17454, 5753]]",4.987929677748228
sine,3,10.0,6,"[[154836, 30432, 17470, 5752, 30432, 17470, 5752]]",5.016110071407822
sine,3,10.0,6,"[[154884, 30429, 17444, 5757, 30429, 17444, 5757]]",5.044290465067417
sine,3,10.0,6,"[[154904, 30427, 17432, 5761, 30427, 17432, 5761]]",5.072470858727011
sine,3,10.0,6,"[[154844, 30447, 17452, 5751, 30447, 17452, 5751]]",5.100651252386606
sine,3,10.0,6,"[[154888, 30434, 17446, 5748, 30434, 17446, 5748]]",5.1288316460462
sine,3,10.0,6,"[[154832, 30438, 17472, 5746, 30438, 17472, 5746]]",5.157012039705794
sine,3,10.0,6,"[[154868, 30432, 17452, 5754, 30432, 17452, 5754]]",5.185192433365389
sine,3,10.0,6,"[[154904, 30429, 17436, 5755, 30429, 17436, 5755]]",5.213372827024983
sine,3,10.0,6,"[[154812, 30458, 17462, 5746, 30458, 17462, 5746]]",5.241553220684578
sine,3,10.0,6,"[[154872, 30440, 17452, 5744, 30440, 17452, 5744]]",5.269733614344172
sine,3,10.0,6,"[[154824, 30448, 17470, 5742, 30448, 17470, 5742]]",5.297914008003767
sine,3,10.0,6,"[[154908, 30424, 17446, 5748, 30424, 17446, 5748]]",5.326094401663362
sine,3,10.0,6,"[[154916, 30428, 17438, 5748, 30428, 17438, 5748]]",5.354274795322956
sine,3,10.0,6,"[[154840, 30442, 17472, 5738, 30442, 17472, 5738]]",5.382455188982551
sine,3,10.0,6,"[[154904, 30432, 17448, 5740, 30432, 17448, 5740]]",5.410635582642145
sine,3,10.0,6,"[[154836, 30452, 17470, 5732, 30452, 17470, 5732]]",5.43881597630174
sine,3,10.0,6,"[[154916, 30428, 17444, 5742, 30428, 17444, 5742]]",5.466996369961334
sine,3,10.0,6,"[[154916, 30429, 17444, 5741, 30429, 17444, 5741]]",5.495176763620928
sine,3,10.0,6,"[[154824, 30451, 17478, 5731, 30451, 17478, 5731]]",5.523357157280523
sine,3,10.0,6,"[[154868, 30440, 17466, 5732, 30440, 17466, 5732]]",5.551537550940117
sine,3,10.0,6,"[[154828, 30462, 17468, 5728, 30462, 17468, 5728]]",5.579717944599712
sine,3,10.0,6,"[[154904, 30435, 17450, 5735, 30435, 17450, 5735]]",5.607898338259306
sine,3,10.0,6,"[[154924, 30431, 17442, 5737, 30431, 17442, 5737]]",5.636078731918901
sine,3,10.0,6,"[[154832, 30450, 17484, 5722, 30450, 17484, 5722]]",5.6642591255784955
sine,3,10.0,6,"[[154884, 30434, 17468, 5728, 30434, 17468, 5728]]",5.69243951923809
sine,3,10.0,6,"[[154820, 30475, 17462, 5725, 30475, 17462, 5725]]",5.720619912897685
sine,3,10.0,6,"[[154860, 30447, 17464, 5731, 30447, 17464, 5731]]",5.748800306557279
sine,3,10.0,6,"[[154916, 30442, 17440, 5732, 30442, 17440, 5732]]",5.776980700216874
sine,3,10.0,6,"[[154840, 30451, 17484, 5717, 30451, 17484, 5717]]",5.805161093876468
sine,3,10.0,6,"[[154892, 30433, 17468, 5725, 30433, 17468, 5725]]",5.833341487536063
sine,3,10.0,6,"[[154844, 30473, 17456, 5721, 30473, 17456, 5721]]",5.8615218811956575
sine,3,10.0,6,"[[154852, 30451, 17468, 5727, 30451, 17468, 5727]]",5.889702274855251
sine,3,10.0,6,"[[154916, 30446, 17442, 5726, 30446, 17442, 5726]]",5.917882668514846
sine,3,10.0,6,"[[154800, 30468, 17488, 5716, 30468, 17488, 5716]]",5.94606306217444
sine,3,10.0,6,"[[154892, 30435, 17472, 5719, 30435, 17472, 5719]]",5.974243455834035
sine,3,10.0,6,"[[154828, 30476, 17466, 5716, 30476, 17466, 5716]]",6.0024238494936295
sine,3,10.0,6,"[[154840, 30462, 17466, 5724, 30462, 17466, 5724]]",6.030604243153224
sine,3,10.0,6,"[[154924, 30450, 17442, 5718, 30450, 17442, 5718]]",6.058784636812819
sine,3,10.0,6,"[[154836, 30462, 17482, 5710, 30462, 17482, 5710]]",6.086965030472413
sine,3,10.0,6,"[[154884, 30445, 17468, 5717, 30445, 17468, 5717]]",6.115145424132008
sine,3,10.0,6,"[[154852, 30468, 17472, 5706, 30468, 17472, 5706]]",6.143325817791602
sine,3,10.0,6,"[[154868, 30462, 17462, 5714, 30462, 17462, 5714]]",6.171506211451197
sine,3,10.0,6,"[[154920, 30459, 17438, 5715, 30459, 17438, 5715]]",6.1996866051107915
sine,3,10.0,6,"[[154820, 30473, 17484, 5705, 30473, 17484, 5705]]",6.227866998770386
sine,3,10.0,6,"[[154900, 30449, 17462, 5711, 30449, 17462, 5711]]",6.25604739242998
sine,3,10.0,6,"[[154868, 30469, 17468, 5701, 30469, 17468, 5701]]",6.284227786089574
sine,3,10.0,6,"[[154844, 30484, 17458, 5708, 30484, 17458, 5708]]",6.312408179749169
sine,3,10.0,6,"[[154920, 30461, 17440, 5711, 30461, 17440, 5711]]",6.3405885734087635
sine,3,10.0,6,"[[154812, 30486, 17480, 5700, 30486, 17480, 5700]]",6.368768967068358
sine,3,10.0,6,"[[154928, 30450, 17454, 5704, 30450, 17454, 5704]]",6.396949360727953
sine,3,10.0,6,"[[154868, 30472, 17470, 5696, 30472, 17470, 5696]]",6.425129754387547
sine,3,10.0,6,"[[154844, 30494, 17456, 5700, 30494, 17456, 5700]]",6.453310148047142
sine,3,10.0,6,"[[154944, 30461, 17440, 5699, 30461, 17440, 5699]]",6.481490541706736
sine,3,10.0,6,"[[154820, 30491, 17476, 5695, 30491, 17476, 5695]]",6.509670935366331
sine,3,10.0,6,"[[154944, 30452, 17452, 5696, 30452, 17452, 5696]]",6.5378513290259255
sine,3,10.0,6,"[[154868, 30477, 17472, 5689, 30477, 17472, 5689]]",6.56603172268552
sine,3,10.0,6,"[[154856, 30493, 17462, 5689, 30493, 17462, 5689]]",6.594212116345115
sine,3,10.0,6,"[[154952, 30464, 17442, 5690, 30464, 17442, 5690]]",6.622392510004709
sine,3,10.0,6,"[[154832, 30495, 17474, 5687, 30495, 17474, 5687]]",6.650572903664303
sine,3,10.0,6,"[[154956, 30454, 17452, 5688, 30454, 17452, 5688]]",6.678753297323897
sine,3,10.0,6,"[[154864, 30487, 17468, 5685, 30487, 17468, 5685]]",6.706933690983492
sine,3,10.0,6,"[[154868, 30500, 17454, 5684, 30500, 17454, 5684]]",6.735114084643087
sine,3,10.0,6,"[[155004, 30463, 17424, 5683, 30463, 17424, 5683]]",6.763294478302681
sine,3,10.0,6,"[[154836, 30507, 17468, 5679, 30507, 17468, 5679]]",6.791474871962276
sine,3,10.0,6,"[[154964, 30457, 17452, 5681, 30457, 17452, 5681]]",6.81965526562187
sine,3,10.0,6,"[[154912, 30476, 17460, 5680, 30476, 17460, 5680]]",6.847835659281465
sine,3,10.0,6,"[[154880, 30504, 17452, 5676, 30504, 17452, 5676]]",6.876016052941059
sine,3,10.0,6,"[[155008, 30458, 17438, 5672, 30458, 17438, 5672]]",6.904196446600654
sine,3,10.0,6,"[[154876, 30503, 17458, 5673, 30503, 17458, 5673]]",6.932376840260249
sine,3,10.0,6,"[[154948, 30461, 17462, 5675, 30461, 17462, 5675]]",6.960557233919843
sine,3,10.0,6,"[[154904, 30483, 17460, 5677, 30483, 17460, 5677]]",6.988737627579438
sine,3,10.0,6,"[[154872, 30512, 17452, 5672, 30512, 17452, 5672]]",7.016918021239031
sine,3,10.0,6,"[[155012, 30454, 17448, 5664, 30454, 17448, 5664]]",7.045098414898626
sine,3,10.0,6,"[[154896, 30505, 17450, 5669, 30505, 17450, 5669]]",7.0732788085582206
sine,3,10.0,6,"[[154912, 30487, 17460, 5669, 30487, 17460, 5669]]",7.101459202217815
sine,3,10.0,6,"[[154956, 30474, 17452, 5668, 30474, 17452, 5668]]",7.12963959587741
sine,3,10.0,6,"[[154872, 30517, 17456, 5663, 30517, 17456, 5663]]",7.157819989537004
sine,3,10.0,6,"[[154976, 30476, 17450, 5658, 30476, 17450, 5658]]",7.186000383196599
sine,3,10.0,6,"[[154932, 30504, 17438, 5664, 30504, 17438, 5664]]",7.214180776856193
sine,3,10.0,6,"[[154892, 30510, 17452, 5664, 30510, 17452, 5664]]",7.242361170515788
sine,3,10.0,6,"[[154956, 30483, 17450, 5661, 30483, 17450, 5661]]",7.2705415641753826
sine,3,10.0,6,"[[154916, 30512, 17446, 5656, 30512, 17446, 5656]]",7.298721957834977
sine,3,10.0,6,"[[154960, 30488, 17450, 5654, 30488, 17450, 5654]]",7.326902351494572
sine,3,10.0,6,"[[154916, 30500, 17454, 5660, 30500, 17454, 5660]]",7.355082745154166
sine,3,10.0,6,"[[154944, 30506, 17438, 5656, 30506, 17438, 5656]]",7.383263138813761
sine,3,10.0,6,"[[154972, 30488, 17440, 5658, 30488, 17440, 5658]]",7.4114435324733545
sine,3,10.0,6,"[[154944, 30493, 17464, 5643, 30493, 17464, 5643]]",7.439623926132949
sine,3,10.0,6,"[[154972, 30486, 17452, 5648, 30486, 17452, 5648]]",7.467804319792544
sine,3,10.0,6,"[[154936, 30499, 17454, 5651, 30499, 17454, 5651]]",7.495984713452138
sine,3,10.0,6,"[[154980, 30500, 17434, 5648, 30500, 17434, 5648]]",7.524165107111733
sine,3,10.0,6,"[[154996, 30490, 17434, 5650, 30490, 17434, 5650]]",7.552345500771327
sine,3,10.0,6,"[[154956, 30490, 17466, 5638, 30490, 17466, 5638]]",7.580525894430922
sine,3,10.0,6,"[[154956, 30496, 17454, 5644, 30496, 17454, 5644]]",7.6087062880905165
sine,3,10.0,6,"[[154936, 30506, 17452, 5646, 30506, 17452, 5646]]",7.636886681750111
sine,3,10.0,6,"[[155008, 30502, 17422, 5644, 30502, 17422, 5644]]",7.665067075409706
sine,3,10.0,6,"[[155032, 30488, 17424, 5644, 30488, 17424, 5644]]",7.6932474690693
sine,3,10.0,6,"[[154956, 30504, 17456, 5634, 30504, 17456, 5634]]",7.721427862728895
sine,3,10.0,6,"[[154944, 30510, 17450, 5640, 30510, 17450, 5640]]",7.749608256388489
sine,3,10.0,6,"[[154928, 30510, 17456, 5642, 30510, 17456, 5642]]",7.777788650048083
sine,3,10.0,6,"[[155072, 30490, 17416, 5630, 30490, 17416, 5630]]",7.805969043707678
sine,3,10.0,6,"[[155080, 30485, 17408, 5639, 30485, 17408, 5639]]",7.834149437367272
sine,3,10.0,6,"[[154956, 30508, 17456, 5630, 30508, 17456, 5630]]",7.862329831026867
sine,3,10.0,6,"[[154996, 30500, 17438, 5636, 30500, 17438, 5636]]",7.890510224686461
sine,3,10.0,6,"[[154940, 30522, 17444, 5636, 30522, 17444, 5636]]",7.918690618346056
sine,3,10.0,6,"[[155052, 30510, 17408, 5628, 30510, 17408, 5628]]",7.9468710120056505
sine,3,10.0,6,"[[155132, 30479, 17396, 5631, 30479, 17396, 5631]]",7.975051405665245
sine,3,10.0,6,"[[154984, 30516, 17440, 5624, 30516, 17440, 5624]]",8.003231799324839
sine,3,10.0,6,"[[155004, 30501, 17438, 5631, 30501, 17438, 5631]]",8.031412192984433
sine,3,10.0,6,"[[154960, 30522, 17444, 5626, 30522, 17444, 5626]]",8.059592586644028
sine,3,10.0,6,"[[155024, 30522, 17414, 5624, 30522, 17414, 5624]]",8.087772980303622
sine,3,10.0,6,"[[155108, 30484, 17408, 5626, 30484, 17408, 5626]]",8.115953373963217
sine,3,10.0,6,"[[155020, 30519, 17426, 5617, 30519, 17426, 5617]]",8.144133767622812
sine,3,10.0,6,"[[155036, 30500, 17430, 5624, 30500, 17430, 5624]]",8.172314161282406
sine,3,10.0,6,"[[154996, 30517, 17440, 5617, 30517, 17440, 5617]]",8.200494554942
sine,3,10.0,6,"[[155056, 30506, 17420, 5618, 30506, 17420, 5618]]",8.228674948601595
sine,3,10.0,6,"[[155092, 30495, 17412, 5619, 30495, 17412, 5619]]",8.25685534226119
sine,3,10.0,6,"[[155040, 30511, 17428, 5613, 30511, 17428, 5613]]",8.285035735920784
sine,3,10.0,6,"[[155092, 30498, 17418, 5610, 30498, 17418, 5610]]",8.313216129580379
sine,3,10.0,6,"[[154992, 30532, 17434, 5610, 30532, 17434, 5610]]",8.341396523239974
sine,3,10.0,6,"[[155056, 30508, 17424, 5612, 30508, 17424, 5612]]",8.369576916899568
sine,3,10.0,6,"[[155108, 30493, 17412, 5613, 30493, 17412, 5613]]",8.397757310559163
sine,3,10.0,6,"[[155020, 30531, 17426, 5605, 30531, 17426, 5605]]",8.425937704218757
sine,3,10.0,6,"[[155056, 30522, 17420, 5602, 30522, 17420, 5602]]",8.454118097878352
sine,3,10.0,6,"[[155012, 30539, 17428, 5599, 30539, 17428, 5599]]",8.482298491537946
sine,3,10.0,6,"[[155056, 30510, 17432, 5602, 30510, 17432, 5602]]",8.510478885197541
sine,3,10.0,6,"[[155116, 30496, 17412, 5606, 30496, 17412, 5606]]",8.538659278857136
sine,3,10.0,6,"[[155000, 30549, 17424, 5599, 30549, 17424, 5599]]",8.56683967251673
sine,3,10.0,6,"[[155060, 30532, 17416, 5594, 30532, 17416, 5594]]",8.595020066176325
sine,3,10.0,6,"[[155056, 30530, 17430, 5584, 30530, 17430, 5584]]",8.62320045983592
sine,3,10.0,6,"[[155032, 30509, 17456, 5591, 30509, 17456, 5591]]",8.651380853495514
sine,3,10.0,6,"[[155140, 30500, 17408, 5594, 30500, 17408, 5594]]",8.679561247155108
sine,3,10.0,6,"[[155028, 30549, 17418, 5591, 30549, 17418, 5591]]",8.707741640814703
sine,3,10.0,6,"[[155068, 30535, 17416, 5587, 30535, 17416, 5587]]",8.735922034474296
sine,3,10.0,6,"[[155080, 30536, 17418, 5578, 30536, 17418, 5578]]",8.76410242813389
sine,3,10.0,6,"[[155060, 30508, 17452, 5582, 30508, 17452, 5582]]",8.792282821793485
sine,3,10.0,6,"[[155164, 30499, 17406, 5585, 30499, 17406, 5585]]",8.82046321545308
sine,3,10.0,6,"[[155080, 30548, 17404, 5580, 30548, 17404, 5580]]",8.848643609112674
sine,3,10.0,6,"[[155052, 30543, 17422, 5581, 30543, 17422, 5581]]",8.876824002772269
sine,3,10.0,6,"[[155100, 30530, 17418, 5574, 30530, 17418, 5574]]",8.905004396431863
sine,3,10.0,6,"[[155056, 30521, 17448, 5575, 30521, 17448, 5575]]",8.933184790091458
sine,3,10.0,6,"[[155176, 30505, 17404, 5575, 30505, 17404, 5575]]",8.961365183751052
sine,3,10.0,6,"[[155096, 30550, 17408, 5566, 30550, 17408, 5566]]",8.989545577410647
sine,3,10.0,6,"[[155068, 30543, 17420, 5575, 30543, 17420, 5575]]",9.017725971070242
sine,3,10.0,6,"[[155080, 30538, 17428, 5566, 30538, 17428, 5566]]",9.045906364729836
sine,3,10.0,6,"[[155024, 30552, 17444, 5564, 30552, 17444, 5564]]",9.07408675838943
sine,3,10.0,6,"[[155200, 30505, 17400, 5567, 30505, 17400, 5567]]",9.102267152049025
sine,3,10.0,6,"[[155100, 30547, 17416, 5559, 30547, 17416, 5559]]",9.13044754570862
sine,3,10.0,6,"[[155104, 30542, 17416, 5562, 30542, 17416, 5562]]",9.158627939368214
sine,3,10.0,6,"[[155104, 30530, 17430, 5560, 30530, 17430, 5560]]",9.186808333027809
sine,3,10.0,6,"[[155036, 30574, 17422, 5558, 30574, 17422, 5558]]",9.214988726687404
sine,3,10.0,6,"[[155208, 30516, 17392, 5560, 30516, 17392, 5560]]",9.243169120346998
sine,3,10.0,6,"[[155128, 30532, 17426, 5550, 30532, 17426, 5550]]",9.271349514006593
sine,3,10.0,6,"[[155164, 30531, 17412, 5547, 30531, 17412, 5547]]",9.299529907666187
sine,3,10.0,6,"[[155120, 30535, 17422, 5555, 30535, 17422, 5555]]",9.327710301325782
sine,3,10.0,6,"[[155096, 30570, 17404, 5550, 30570, 17404, 5550]]",9.355890694985376
sine,3,10.0,6,"[[155204, 30524, 17396, 5550, 30524, 17396, 5550]]",9.384071088644971
sine,3,10.0,6,"[[155128, 30547, 17420, 5541, 30547, 17420, 5541]]",9.412251482304566
sine,3,10.0,6,"[[155180, 30531, 17414, 5537, 30531, 17414, 5537]]",9.44043187596416
sine,3,10.0,6,"[[155116, 30552, 17418, 5544, 30552, 17418, 5544]]",9.468612269623755
sine,3,10.0,6,"[[155124, 30578, 17390, 5542, 30578, 17390, 5542]]",9.496792663283347
sine,3,10.0,6,"[[155212, 30537, 17396, 5533, 30537, 17396, 5533]]",9.524973056942942
sine,3,10.0,6,"[[155144, 30548, 17420, 5532, 30548, 17420, 5532]]",9.553153450602537
sine,3,10.0,6,"[[155188, 30531, 17416, 5531, 30531, 17416, 5531]]",9.581333844262131
sine,3,10.0,6,"[[155168, 30548, 17412, 5528, 30548, 17412, 5528]]",9.609514237921726
sine,3,10.0,6,"[[155200, 30563, 17378, 5531, 30563, 17378, 5531]]",9.63769463158132
sine,3,10.0,6,"[[155196, 30550, 17400, 5524, 30550, 17400, 5524]]",9.665875025240915
sine,3,10.0,6,"[[155200, 30533, 17418, 5521, 30533, 17418, 5521]]",9.69405541890051
sine,3,10.0,6,"[[155156, 30550, 17420, 5524, 30550, 17420, 5524]]",9.722235812560104
sine,3,10.0,6,"[[155164, 30554, 17412, 5524, 30554, 17412, 5524]]",9.750416206219699
sine,3,10.0,6,"[[155192, 30572, 17384, 5520, 30572, 17384, 5520]]",9.778596599879293
sine,3,10.0,6,"[[155200, 30552, 17404, 5516, 30552, 17404, 5516]]",9.806776993538888
sine,3,10.0,6,"[[155248, 30529, 17408, 5511, 30529, 17408, 5511]]",9.834957387198482
sine,3,10.0,6,"[[155152, 30560, 17420, 5516, 30560, 17420, 5516]]",9.863137780858077
sine,3,10.0,6,"[[155176, 30559, 17408, 5517, 30559, 17408, 5517]]",9.891318174517671
sine,3,10.0,6,"[[155264, 30547, 17384, 5509, 30547, 17384, 5509]]",9.919498568177266
sine,3,10.0,6,"[[155228, 30556, 17394, 5508, 30556, 17394, 5508]]",9.94767896183686
sine,3,10.0,6,"[[155244, 30545, 17400, 5505, 30545, 17400, 5505]]",9.975859355496455
sine,3,10.0,6,"[[155196, 30556, 17408, 5510, 30556, 17408, 5510]]",10.00403974915605
sine,3,10.0,6,"[[155168, 30566, 17410, 5512, 30566, 17410, 5512]]",10.032220142815644
sine,3,10.0,6,"[[155244, 30559, 17390, 5501, 30559, 17390, 5501]]",10.060400536475239
sine,3,10.0,6,"[[155240, 30557, 17396, 5499, 30557, 17396, 5499]]",10.088580930134833
sine,3,10.0,6,"[[155224, 30565, 17396, 5499, 30565, 17396, 5499]]",10.116761323794428
sine,3,10.0,6,"[[155220, 30564, 17396, 5502, 30564, 17396, 5502]]",10.144941717454023
sine,3,10.0,6,"[[155132, 30591, 17408, 5507, 30591, 17408, 5507]]",10.173122111113617
sine,3,10.0,6,"[[155272, 30554, 17390, 5492, 30554, 17390, 5492]]",10.201302504773212
sine,3,10.0,6,"[[155280, 30549, 17390, 5493, 30549, 17390, 5493]]",10.229482898432805
sine,3,10.0,6,"[[155284, 30568, 17372, 5490, 30568, 17372, 5490]]",10.2576632920924
sine,3,10.0,6,"[[155204, 30585, 17388, 5497, 30585, 17388, 5497]]",10.285843685751994
sine,3,10.0,6,"[[155136, 30596, 17408, 5500, 30596, 17408, 5500]]",10.314024079411588
sine,3,10.0,6,"[[155284, 30552, 17394, 5484, 30552, 17394, 5484]]",10.342204473071183
sine,3,10.0,6,"[[155280, 30567, 17380, 5485, 30567, 17380, 5485]]",10.370384866730777
sine,3,10.0,6,"[[155280, 30574, 17372, 5486, 30574, 17372, 5486]]",10.398565260390372
sine,3,10.0,6,"[[155244, 30580, 17382, 5488, 30580, 17382, 5488]]",10.426745654049967
sine,3,10.0,6,"[[155156, 30591, 17414, 5489, 30591, 17414, 5489]]",10.454926047709561
sine,3,10.0,6,"[[155312, 30559, 17386, 5471, 30559, 17386, 5471]]",10.483106441369156
sine,3,10.0,6,"[[155268, 30581, 17380, 5477, 30581, 17380, 5477]]",10.51128683502875
sine,3,10.0,6,"[[155308, 30570, 17370, 5478, 30570, 17370, 5478]]",10.539467228688345
sine,3,10.0,6,"[[155284, 30577, 17380, 5473, 30577, 17380, 5473]]",10.56764762234794
sine,3,10.0,6,"[[155132, 30597, 17430, 5479, 30597, 17430, 5479]]",10.595828016007534
sine,3,10.0,6,"[[155308, 30573, 17384, 5461, 30573, 17384, 5461]]",10.624008409667129
sine,3,10.0,6,"[[155280, 30582, 17384, 5466, 30582, 17384, 5466]]",10.652188803326723
sine,3,10.0,6,"[[155344, 30567, 17366, 5467, 30567, 17366, 5467]]",10.680369196986318
sine,3,10.0,6,"[[155304, 30578, 17380, 5462, 30578, 17380, 5462]]",10.708549590645912
sine,3,10.0,6,"[[155208, 30578, 17418, 5472, 30578, 17418, 5472]]",10.736729984305507
sine,3,10.0,6,"[[155332, 30588, 17366, 5452, 30588, 17366, 5452]]",10.764910377965101
sine,3,10.0,6,"[[155276, 30593, 17386, 5455, 30593, 17386, 5455]]",10.793090771624696
sine,3,10.0,6,"[[155400, 30563, 17356, 5453, 30563, 17356, 5453]]",10.82127116528429
sine,3,10.0,6,"[[155340, 30580, 17370, 5452, 30580, 17370, 5452]]",10.849451558943885
sine,3,10.0,6,"[[155228, 30584, 17412, 5462, 30584, 17412, 5462]]",10.87763195260348
sine,3,10.0,6,"[[155316, 30604, 17368, 5442, 30604, 17368, 5442]]",10.905812346263074
sine,3,10.0,6,"[[155304, 30588, 17386, 5446, 30588, 17386, 5446]]",10.933992739922669
sine,3,10.0,6,"[[155412, 30575, 17356, 5435, 30575, 17356, 5435]]",10.962173133582263
sine,3,10.0,6,"[[155392, 30580, 17356, 5440, 30580, 17356, 5440]]",10.990353527241856
sine,3,10.0,6,"[[155284, 30584, 17396, 5450, 30584, 17396, 5450]]",11.01853392090145
sine,3,10.0,6,"[[155316, 30604, 17376, 5434, 30604, 17376, 5434]]",11.046714314561045
sine,3,10.0,6,"[[155348, 30591, 17370, 5437, 30591, 17370, 5437]]",11.07489470822064
sine,3,10.0,6,"[[155448, 30572, 17350, 5426, 30572, 17350, 5426]]",11.103075101880234
sine,3,10.0,6,"[[155372, 30605, 17352, 5429, 30605, 17352, 5429]]",11.131255495539829
sine,3,10.0,6,"[[155308, 30599, 17378, 5441, 30599, 17378, 5441]]",11.159435889199424
sine,3,10.0,6,"[[155352, 30590, 17382, 5424, 30590, 17382, 5424]]",11.187616282859018
sine,3,10.0,6,"[[155376, 30589, 17368, 5427, 30589, 17368, 5427]]",11.215796676518613
sine,3,10.0,6,"[[155456, 30571, 17354, 5419, 30571, 17354, 5419]]",11.243977070178207
sine,3,10.0,6,"[[155428, 30596, 17352, 5410, 30596, 17352, 5410]]",11.272157463837802
sine,3,10.0,6,"[[155356, 30604, 17362, 5428, 30604, 17362, 5428]]",11.300337857497396
sine,3,10.0,6,"[[155364, 30596, 17378, 5416, 30596, 17378, 5416]]",11.328518251156991
sine,3,10.0,6,"[[155428, 30593, 17364, 5401, 30593, 17364, 5401]]",11.356698644816586
sine,3,10.0,6,"[[155488, 30577, 17346, 5405, 30577, 17346, 5405]]",11.38487903847618
sine,3,10.0,6,"[[155460, 30591, 17356, 5395, 30591, 17356, 5395]]",11.413059432135775
sine,3,10.0,6,"[[155476, 30588, 17332, 5414, 30588, 17332, 5414]]",11.44123982579537
sine,3,10.0,6,"[[155368, 30614, 17368, 5406, 30614, 17368, 5406]]",11.469420219454964
sine,3,10.0,6,"[[155480, 30589, 17352, 5391, 30589, 17352, 5391]]",11.497600613114558
sine,3,10.0,6,"[[155540, 30574, 17338, 5390, 30574, 17338, 5390]]",11.525781006774153
sine,3,10.0,6,"[[155452, 30606, 17354, 5386, 30606, 17354, 5386]]",11.553961400433748
sine,3,10.0,6,"[[155532, 30581, 17326, 5399, 30581, 17326, 5399]]",11.582141794093342
sine,3,10.0,6,"[[155456, 30605, 17346, 5393, 30605, 17346, 5393]]",11.610322187752937
sine,3,10.0,6,"[[155492, 30594, 17348, 5384, 30594, 17348, 5384]]",11.638502581412531
sine,3,10.0,6,"[[155520, 30578, 17356, 5378, 30578, 17356, 5378]]",11.666682975072126
sine,3,10.0,6,"[[155480, 30598, 17360, 5374, 30598, 17360, 5374]]",11.69486336873172
sine,3,10.0,6,"[[155512, 30600, 17328, 5388, 30600, 17328, 5388]]",11.723043762391315
sine,3,10.0,6,"[[155520, 30603, 17334, 5375, 30603, 17334, 5375]]",11.751224156050908
sine,3,10.0,6,"[[155536, 30592, 17338, 5374, 30592, 17338, 5374]]",11.779404549710502
